k2,deltaD_add_exact,D_base_exact,D_two_exact,C,a1,b1,A1,phi1,a2,b2,A2,phi2,success,message,n_iter,amplitude1_bound_active,amplitude2_bound_active
18.54,109.69791313082158,1059.6645947377945,949.9666816069729,-0.0201078704272117,0.012460544337055105,0.06915334600181941,0.0702669938763789,-1.3925221177311742,0.09550198900881668,0.029654175007237354,0.1,-0.30106947931263534,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.55,108.64510894100965,1059.6645947377945,951.0194857967848,-0.019925109987191863,0.012539781961706896,0.06912465475027975,0.07025285777811834,-1.3913396792544535,0.09516972910713234,0.030703789044270215,0.1,-0.31207901387202636,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,True
18.56,107.5353388428424,1059.6645947377945,952.129255894952,-0.0197416784959586,0.012619221300660876,0.06909980660761776,0.07024263676318841,-1.3901637710026524,0.09482586231064012,0.03174989507137815,0.1,-0.32309080049746824,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.57,106.36885462025532,1059.6645947377945,953.2957401175391,-0.01955818290595804,0.012699052094988962,0.06908080331789235,0.0702383322065421,-1.3889970866600263,0.0944709005341833,0.03279098888811446,0.1,-0.33409028410573455,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,True
18.58,105.14592913570289,1059.6645947377945,954.5186656020916,-0.019374213799635484,0.012779413148626378,0.06906717196725837,0.07023950201971911,-1.3878367529614117,0.09410420597242779,0.033828958279836056,0.1,-0.34509872449502765,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,True
18.59,103.8668564981773,1059.6645947377945,955.7977382396172,-0.01919072343064368,0.01285975634258842,0.069057450770625,0.07024460719605483,-1.3866869006183415,0.09372665523333484,0.03486135537771855,0.1,-0.35609145162188205,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,True
18.6,102.53195212267246,1059.6645947377945,957.132642615122,-0.01900682637930683,0.012942126296419923,0.06905229777583823,0.07025466860782646,-1.3855208392066303,0.0933373604956321,0.03589062740756168,0.1,-0.36709583040690796,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,True
18.61,101.14155296396416,1059.6645947377945,958.5230417738303,-0.01882336578730597,0.013023320039165828,0.06905209963856647,0.0702694765124734,-1.3843846321789697,0.09293636209521816,0.03691656268541939,0.1,-0.37811107066769134,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.62,99.69601763230412,1059.6645947377945,959.9685771054903,-0.01863909160923385,0.013105540012753871,0.06905631071254177,0.07028889832863369,-1.383246257191601,0.0925240519462002,0.037938105006139256,0.1,-0.3891272435271767,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.63,98.19572661908342,1059.6645947377945,961.468868118711,-0.018455661720468714,0.013187413801669712,0.06906532535031829,0.07031306456499949,-1.3821261628859343,0.0920997467957867,0.038956856137937784,0.1,-0.40016309913446985,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,True
18.64,96.64108246133856,1059.6645947377945,963.0235122764559,-0.018273026102251684,0.013269826265232388,0.06907899792538887,0.0703419948784887,-1.3810118114806496,0.09166317884274938,0.03997326161876389,0.1,-0.4112251249768699,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,True
18.65,95.03251000495914,1059.6645947377945,964.6320847328353,-0.018089997894319337,0.013353587520405514,0.06909686094870789,0.07037538271746878,-1.3798908581469647,0.0912151929790444,0.04098522379828722,0.1,-0.4222920635208092,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,False,True
18.66,93.37045662774904,1059.6645947377945,966.2941381100454,-0.017908270158671007,0.013436984295230499,0.06911915110473908,0.07041313511263382,-1.3787880497796179,0.09075491214943465,0.041994593946702255,0.1,-0.4333857516379447,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.67,91.65539251599682,1059.6645947377945,968.0092022217976,-0.017726207614675468,0.013521259413177288,0.0691449941721841,0.07045462848663535,-1.377683867413475,0.09028200222967907,0.04300186127832404,0.1,-0.4445133931067029,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,True
18.68,89.88781098317781,1059.6645947377945,969.7767837546166,-0.01754639512641576,0.01360576276576229,0.06917646655321531,0.07050177519202137,-1.3765932198796198,0.08979661838438574,0.044006446422416315,0.1,-0.4556704612776414,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.69,88.06822877406648,1059.6645947377945,971.596365963728,-0.017366059744887134,0.013690445340102095,0.06921013654040586,0.07055119625882998,-1.3755075839293496,0.08929803478290597,0.04500956547125196,0.1,-0.4668724546526867,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,True
18.7,86.19718643215788,1059.6645947377945,973.4674083056366,-0.01718724699364604,0.013775597990498156,0.06924873508317317,0.07060562591334571,-1.3744305590339772,0.08878635019979403,0.04601069460679261,0.1,-0.47811564803659595,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,True
18.71,84.27524872885465,1059.6645947377945,975.3893460089398,-0.017009284184121568,0.013860594063537306,0.06929059466204236,0.07066330431287246,-1.3733664200406528,0.08826139288037646,0.04700985563491801,0.1,-0.4894024388609936,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,True
18.72,82.30300506998321,1059.6645947377945,977.3615896678112,-0.016833179540173646,0.013944902894816275,0.06933654939860068,0.07072494184692164,-1.3723249622308455,0.08772262419780412,0.04800772025258888,0.1,-0.5007427178280537,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,True
18.73,80.28107006882078,1059.6645947377945,979.3835246689737,-0.016657276364573922,0.014031220095342316,0.06938540627668169,0.07078989858407848,-1.3712656362873021,0.087169202373323,0.04900540947281902,0.1,-0.5121518090080405,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,True
18.74,78.21008399170057,1059.6645947377945,981.4545107460939,-0.016483211869420245,0.01411712313473486,0.06943833943723626,0.07085884665588417,-1.370225443465385,0.0866013709887472,0.05000202538767178,0.1,-0.523622162918547,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,True
18.75,76.09071349138708,1059.6645947377945,983.5738812464074,-0.016310972319346636,0.014202941845191117,0.06949394132354314,0.07093046903650037,-1.3691959730621357,0.08601798423316803,0.05099908223157018,0.1,-0.5351741207471187,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,False,True
18.76,73.92423244068846,1059.6645947377945,985.740362297106,-0.0161386573293063,0.014276484764375466,0.06957347876487002,0.07102314386644162,-1.368405708021837,0.08517399496338257,0.05186081913763045,0.09972037895860773,-0.5469240004664873,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,False,False
18.77,71.73253745248553,1059.6645947377945,987.9320572853089,-0.015968233741428927,0.014296747817790854,0.06974301791026863,0.07119329705384882,-1.368605584921845,0.08326851646082785,0.052130045435308775,0.09824045740261247,-0.5593522094761559,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,False
18.78,69.52862607757868,1059.6645947377945,990.1359686602158,-0.015806277877853936,0.01431362879531055,0.06991551408495304,0.0713656715729153,-1.3688592486750446,0.0813325180385691,0.05235632247173145,0.09672726085886077,-0.5719560744922652,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,False,False
18.79,67.31547955659289,1059.6645947377945,992.3491151812016,-0.015652133921866693,0.014322608633717872,0.070088928314241,0.07153736778994223,-1.3692224697320279,0.07936563271948296,0.05253922503664808,0.09518021761067481,-0.5847576547883722,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,False
18.8,65.09612527058493,1059.6645947377945,994.5684694672095,-0.015507964245553535,0.014328245098539574,0.07026316995308031,0.0717092160008689,-1.3696319408260889,0.07737006636798117,0.05268172489438964,0.09360283813877635,-0.5977957719902808,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,False
18.81,62.873633070764754,1059.6645947377945,996.7909616670297,-0.015373033902619527,0.014327405606054333,0.07043764007553646,0.07188000897893111,-1.3701283723896156,0.07534249876979002,0.052779723674927316,0.09199016986655419,-0.6110819634780161,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,False
18.82,60.651111457237675,1059.6645947377945,999.0134832805568,-0.015247828883059632,0.01432156224159191,0.07061245564734278,0.07205016334185331,-1.3706914667103776,0.07328741099555831,0.052836058676739205,0.09034762701324098,-0.6246439380948668,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,False
18.83,58.43170344127111,1059.6645947377945,1001.2328912965233,-0.015132883572657812,0.014309852983459853,0.07078619023500615,0.07221811836647861,-1.3713285533786654,0.07120335977687757,0.052849824231334365,0.08867368473678312,-0.6385147555741466,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,False
18.84,56.218582273096445,1059.6645947377945,1003.446012464698,-0.015028181704040577,0.014290719165902124,0.07095970576794534,0.07238442164548983,-1.3720626359389019,0.06909150390444137,0.0528197252907732,0.08696872593967432,-0.6527100422470198,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,False
18.85,54.01494692884319,1059.6645947377945,1005.6496478089513,-0.014933599935848514,0.014265483953094744,0.0711306437288721,0.07254703653285732,-1.3728688229890609,0.06695345751158646,0.052745366453187024,0.08523402580564172,-0.6672522922624904,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,False,False
18.86,51.82401729591072,1059.6645947377945,1007.8405774418837,-0.014850132351330361,0.014233171369439388,0.07129946914197513,0.0727062409092871,-1.3737611696710872,0.06479112186215695,0.0526279733988145,0.08347210945114061,-0.6821788242552803,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,False,False
18.87,49.64902927312801,1059.6645947377945,1010.0155654646665,-0.014777440877904434,0.01419300649178286,0.07146552471653204,0.07286125620852994,-1.3747479113949843,0.06260092013188154,0.05246657764070973,0.08167996676472655,-0.6975518087000152,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,False
18.88,47.49322956118226,1059.6645947377945,1012.1713651766122,-0.014716157425289282,0.014145910518754301,0.07162803618710202,0.07301152205251853,-1.3758141846619891,0.060386449265721814,0.05226218954812726,0.07986150331220905,-0.7134024614942911,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,False,False
