k2,deltaD_add_exact,D_base_exact,D_two_exact,C,a1,b1,A1,phi1,a2,b2,A2,phi2,success,message,n_iter,amplitude1_bound_active,amplitude2_bound_active
18.29,97.77698044861665,823.943220693117,726.1662402445004,-0.02178135247520468,0.0020339310978983996,0.05607589331032629,0.0561127675869057,-1.534541177880056,0.09997376078483106,-0.002290666832470209,0.1,0.022908672045004446,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,True
18.3,98.29938207642215,823.943220693117,725.6438386166949,-0.0215962595880978,0.0021407747700377933,0.05593334915161417,0.05597430181728405,-1.532541325110944,0.09999155293901286,-0.0012997464539622437,0.1,0.01299783051990711,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.31,98.771650471454,823.943220693117,725.171570221663,-0.021408907886660545,0.0022503751822485554,0.055796226328373534,0.05584158899017796,-1.5304861425447247,0.09999949877412623,-0.00031661478728907324,0.1,0.0031661531627521183,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,True
18.32,99.19353293993618,823.943220693117,724.7496877531809,-0.02121991383081452,0.0023593168166387,0.05566474744874105,0.05571472412543562,-1.528437281665267,0.09999780930639544,0.0006619168541247835,0.1,-0.006619216876905359,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,True
18.33,99.5647945954172,823.943220693117,724.3784260976998,-0.021028801742502053,0.0024690958090668063,0.05553791088312399,0.055592769128513235,-1.5263677378604779,0.09998661630499972,0.0016360195221226594,0.1,-0.016360925126512015,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,False,True
18.34,99.88521812773001,823.943220693117,724.058002565387,-0.020835438996989936,0.002579403038643867,0.05541698176190381,0.055476978897872085,-1.5242845421181117,0.09996606437845462,0.002604989958265957,0.1,-0.02605284671449289,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,False,True
18.35,100.1546036329546,823.943220693117,723.7886170601624,-0.020640053357004317,0.002688874903193252,0.05530070400010696,0.055366035718231336,-1.5222117931801609,0.09993626552188412,0.003569710568026363,0.1,-0.03570469140218956,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,True
18.36,100.37276852051934,823.943220693117,723.5704521725977,-0.020442463250274063,0.00280116587108496,0.05519047870454753,0.05526151888859413,-1.5200853280755013,0.09989740654567404,0.004528594202213534,0.1,-0.04530143518439141,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.37,100.53954720642969,823.943220693117,723.4036734866874,-0.020243911215283933,0.0029135250997465415,0.05508601161127808,0.055163006659759914,-1.5179550918145275,0.09984956305641662,0.00548313390705371,0.1,-0.05485885115679349,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,False,True
18.38,100.65479113124059,823.943220693117,723.2884295618765,-0.02004241673283202,0.003025729281072706,0.05498701228271068,0.05507019663539723,-1.5158255103308833,0.09979297457827563,0.00643134704549787,0.1,-0.06435788898469333,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,False,True
18.39,100.71836851570208,823.943220693117,723.224852177415,-0.01983907476664752,0.0031385005903615208,0.05489260014737721,0.05498224928916182,-1.5136832124634971,0.0997275996565781,0.007376033265738826,0.1,-0.07382738018464526,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,True
18.4,100.73016427769005,823.943220693117,723.213056415427,-0.01963439150671988,0.0032523373695318813,0.054804286996478574,0.054900706475942945,-1.5115212665685496,0.09965365458567699,0.00831559545183518,0.1,-0.08325208999427192,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.41,100.69007989801582,823.943220693117,723.2531407951012,-0.019427933574589405,0.0033666254429871936,0.054721580920362375,0.05482504523752932,-1.5093509631053181,0.09957123808642514,0.00925032680160229,0.1,-0.09263570143419034,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,True
18.42,100.5980333173851,823.943220693117,723.3451873757319,-0.01922050093517862,0.003481606469405206,0.05464487483738,0.05475567486207005,-1.507169008442379,0.09948046359190472,0.010180243785868742,0.1,-0.10197910529692766,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,True
18.43,100.45395882469916,823.943220693117,723.4892618684179,-0.0190108503633581,0.003597495617089875,0.054574376427436046,0.0546928197952754,-1.5049724250927583,0.09938154811982458,0.0111044087328858,0.1,-0.11127357321521858,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,True
18.44,100.2578069661372,823.943220693117,723.6854137269798,-0.01879960278289308,0.0037147032306313094,0.05450820828496906,0.05463463910862075,-1.5027521086435836,0.09927434804934969,0.012025132821577501,0.1,-0.12054304383064864,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,False,True
18.45,100.00954446442461,823.943220693117,723.9336762286924,-0.01858689414495081,0.003832407166802655,0.054449618675723115,0.05458432301150043,-1.5005277471851062,0.09915914672009818,0.01294077361451172,0.1,-0.1297716702318075,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.46,99.7091541070231,823.943220693117,724.234066586094,-0.018372745213727212,0.003949949649494934,0.054395325193615826,0.05453855063304086,-1.498307950474082,0.09903600637012894,0.01385169456260793,0.1,-0.13896376721187007,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.47,99.35663472922658,823.943220693117,724.5865859638905,-0.018157597656540996,0.004069284837291545,0.05434778467643989,0.054499915397399346,-1.4960608824245714,0.09890514488390674,0.014757110675651134,0.1,-0.14811203974346054,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,True
18.48,98.9520011042921,823.943220693117,724.991219588825,-0.017941153736409296,0.004188681161062674,0.054305194031387505,0.054466495652425506,-1.493816507945866,0.09876634879392338,0.01565912979437468,0.1,-0.1572384225223125,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,True
18.49,98.4952839302739,823.943220693117,725.4479367628431,-0.01772325926694421,0.00431162787121113,0.05426910196560827,0.05444010987363445,-1.4915138246111266,0.09862000596609771,0.016555797270045733,0.1,-0.1663237649100111,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,True
18.5,97.98652969374314,823.943220693117,725.9566909993739,-0.017504784579912294,0.004433705158323866,0.05423852629676826,0.05441944024221647,-1.489233104700309,0.09846593751068503,0.017448757839510307,0.1,-0.17538533920052166,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,False,True
18.51,97.42580070972281,823.943220693117,726.5174199833942,-0.01728461056680862,0.004557878683505989,0.05421369783133584,0.05440495648965218,-1.4869211154355462,0.09830460505807798,0.01833588351771764,0.1,-0.184402132630597,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,True
18.52,96.8131750968347,823.943220693117,727.1300455962823,-0.017064974814151885,0.004681319474698278,0.054195417273145065,0.05439722424383895,-1.484631689116444,0.09813566830151825,0.01921953711758914,0.1,-0.19339873627597107,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.53,96.14874665685113,823.943220693117,727.7944740362659,-0.016842310439864144,0.004806457426471979,0.05418179765529755,0.05439456985905941,-1.4823181145094044,0.09795960454881103,0.020097658486514333,0.1,-0.2023547451244972,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,True
18.54,95.43262490201175,823.943220693117,728.5105957911053,-0.016620165204023884,0.004932887198536056,0.054174094291048296,0.054398215672656694,-1.4799905376301665,0.09777595040507775,0.020972923553567255,0.1,-0.21129802815185605,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,True
18.55,94.66493505816368,823.943220693117,729.2782856349534,-0.01639711937233291,0.00506117184565211,0.05417375903606329,0.05440966484503163,-1.4776419359294295,0.09758551418076733,0.02184187313568273,0.1,-0.2201937830401505,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.56,93.84581803906121,823.943220693117,730.0974026540558,-0.016173596828429282,0.005188705128868259,0.054177858783775165,0.05442575716799012,-1.4753158481311923,0.09738781223069824,0.022707136079177046,0.1,-0.22906943058813692,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,True
18.57,92.9754303840067,823.943220693117,730.9677903091103,-0.015948726535444012,0.005319011061419589,0.0541867355715675,0.05444716880219286,-1.472949035207129,0.0971829564317218,0.023568474265214225,0.1,-0.237923099260389,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.58,92.05394433553317,823.943220693117,731.8892763575839,-0.015723699598215193,0.005449884268867746,0.05420226419495087,0.054475560413852604,-1.4705859512938815,0.0969711886110948,0.02442516283162671,0.1,-0.24674787100606083,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.59,91.08154780524933,823.943220693117,732.8616728878677,-0.015498513131015948,0.005581246327522896,0.05422385470543214,0.05451033598946445,-1.4682278080776552,0.09675245847281881,0.025277693317735148,0.1,-0.2555493260215054,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,True
18.6,90.05844436877567,823.943220693117,733.8847763243414,-0.015273128206214653,0.005714097203858257,0.054250911642349776,0.054551006598239624,-1.4658560375824068,0.09652671735280492,0.02612647770159058,0.1,-0.2643322580053702,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,True
18.61,88.98485331811503,823.943220693117,734.958367375002,-0.015047208342844634,0.005848893105298808,0.054283215533951795,0.05459740872296667,-1.4634626872117558,0.09629440945557914,0.026970107667587673,0.1,-0.273082591508849,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,False,True
18.62,87.86100964899924,823.943220693117,736.0822110441178,-0.014821393841434518,0.005984292585793343,0.054321646926405634,0.05465027980302988,-1.461074714955081,0.09605511498825031,0.02781033772887359,0.1,-0.2818190281542999,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,True
18.63,86.68716410630577,823.943220693117,737.2560565868113,-0.014595790658927767,0.006122627811820573,0.05436605066573488,0.054709725244341444,-1.4586502609287968,0.09580862394827488,0.02864799429520414,0.1,-0.29055075879644826,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.64,85.46358318573823,823.943220693117,738.4796375073788,-0.014369576557984086,0.006261661927376172,0.05441505453526537,0.05477414143707463,-1.456228008734621,0.09555593487058743,0.029479879765834438,0.1,-0.2992449520748958,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,True
18.65,84.19054919697487,823.943220693117,739.7526714961422,-0.01414406838322475,0.006399689698906774,0.05446938511286157,0.05484405111601001,-1.4538410212743718,0.0952961741350289,0.030309061272600465,0.1,-0.30793415434770804,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.66,82.8683602796151,823.943220693117,741.0748604135019,-0.013918655799366266,0.006540863464929565,0.05452951643360752,0.0549204065657741,-1.4514158240827928,0.09503003562395133,0.031133459963687646,0.1,-0.3165971076679098,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.67,81.49733044540994,823.943220693117,742.4458902477071,-0.013693274059480343,0.0066839887223704925,0.05459484313234969,0.05500247814314048,-1.448973634319069,0.09475711279260803,0.031954492253968944,0.1,-0.3252491915982561,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,True
18.68,80.07778964729789,823.943220693117,743.8654310458192,-0.013468973452642504,0.006827146760144364,0.054665878566304595,0.055090545580076714,-1.4465509889566928,0.0944772130979549,0.03277279672599855,0.1,-0.3338977215899202,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,False,True
18.69,78.61008379803866,823.943220693117,745.3331368950784,-0.0132444525302958,0.006970782202179507,0.05474123847078048,0.05518328545696676,-1.4441374083474894,0.09419079164796673,0.03358712206678804,0.1,-0.3425300308692717,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,True
18.7,77.09457486506392,823.943220693117,746.8486458280531,-0.013020575350832505,0.007118210603283158,0.0548222935895993,0.05528248182396403,-1.4416771600167586,0.09389796219377006,0.03439727744832909,0.1,-0.35114458495413775,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,True
18.71,75.5316408880019,823.943220693117,748.4115798051151,-0.012797472216123134,0.007265997855121213,0.054908264403970966,0.05538693189450929,-1.4392309602607718,0.09359778226814927,0.035205896586852074,0.1,-0.3597699980540482,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,True
18.72,73.92167606398402,823.943220693117,750.021544629133,-0.012575964100649387,0.007413402708157273,0.05499881189125718,0.05549619670899265,-1.436811830527383,0.0932907566483761,0.03601159152236223,0.1,-0.3683921420207465,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,False,True
18.73,72.26833546124669,823.943220693117,751.6748852318703,-0.012357266042637283,0.007522431019326371,0.05513379642468939,0.05564460869338211,-1.4351940742866505,0.092348519345655,0.03659085404010172,0.09933347685810077,-0.3772484164830989,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,False
18.74,70.5855126291267,823.943220693117,753.3577080639903,-0.012145880866491685,0.007602967363217243,0.055297492623046146,0.05581771943677016,-1.4341609358676917,0.09097953344751131,0.037005634163718194,0.0982175771752988,-0.38630901962957026,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,False
18.75,68.876469062242,823.943220693117,755.066751630875,-0.011941930328472516,0.007677834495595509,0.05546555848819747,0.05599444008961435,-1.4332451840376046,0.08957864139103261,0.03738906718261173,0.0970684054584656,-0.39540575309340403,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,False,False
18.76,67.14324664462379,823.943220693117,756.7999740484933,-0.011745136107525806,0.0077487408298445,0.055636054467020996,0.05617306775586879,-1.4324110017568021,0.08814559021613701,0.03774417131567849,0.09588674331135892,-0.40458015202488085,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,False
18.77,65.38793997523999,823.943220693117,758.555280717877,-0.011556109468006288,0.007814683710413257,0.05580919426877406,0.05635366400176267,-1.4316758434319152,0.08668131450589803,0.03806810865616365,0.09467223025326851,-0.4138139535133542,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,False
18.78,63.61269500451772,823.943220693117,760.3305256885993,-0.01137558764719303,0.007874505987868236,0.05598393336438651,0.056535021354033654,-1.4310565308251815,0.0851855326610735,0.038362202678457254,0.09342501575645494,-0.4231341935212716,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,False
18.79,61.81970742403075,823.943220693117,762.1235132690863,-0.011203431812078756,0.007929066717668338,0.056160922026683685,0.05671789190282446,-1.4305385824103949,0.08365940976917563,0.03862411837646571,0.09214509950771162,-0.4325268373834472,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,False,False
18.8,60.01122097748987,823.943220693117,763.9319997156272,-0.011040309503282233,0.007977468084279463,0.05633863738041268,0.05690063320313166,-1.4301329321699494,0.08210234771516596,0.03885633710374823,0.09083287088638198,-0.4420334674031716,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,False
18.81,58.18952554793668,823.943220693117,765.7536951451804,-0.010885818773497717,0.00802031883647048,0.05651733702345491,0.05708357818551173,-1.429828574293625,0.08051651371816479,0.039054959028100446,0.08948854008203522,-0.45162050200502035,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,False
18.82,56.356955147994995,823.943220693117,767.586265545122,-0.010740797059365871,0.008057516670072748,0.056694552658056535,0.05726426351561369,-1.4296202451240612,0.07889934623161209,0.039223269846640506,0.08811113285640004,-0.4613493589184915,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,False
18.83,54.51588565816667,823.943220693117,769.4273350349504,-0.010606038168153328,0.008086009093130439,0.05687421725835448,0.057446149843176565,-1.429569262000535,0.07725343543931158,0.03936022346868745,0.08670248254047226,-0.4712145635844183,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,False
18.84,52.66873239265999,823.943220693117,771.274488300457,-0.010481252977293434,0.008110626211059945,0.05705263381093164,0.057626255147283284,-1.4295821300737643,0.07557901187258838,0.03946354486567553,0.08526170540753944,-0.4812098064967401,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,False
18.85,50.81794756758245,823.943220693117,773.1252731255346,-0.010366396024785219,0.008126219154409349,0.057228395134100156,0.05780246229504577,-1.4297430203930095,0.07387458554967762,0.03953407436510775,0.083787811918217,-0.4913715651820673,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,False,False
18.86,48.96601747459056,823.943220693117,774.9772032185265,-0.01026190398240702,0.00813408359461799,0.0574032150850574,0.057976654077530165,-1.4300326354200164,0.07214346345214215,0.03957227932865143,0.08228392680308459,-0.5017077881978924,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,False,False
18.87,47.115459496804874,823.943220693117,776.8277611963122,-0.01016852523862416,0.008134381187235681,0.05757525985920904,0.05814704382128726,-1.4304426839824018,0.07038351430239599,0.0395771524043591,0.08074769394845557,-0.5122429408702066,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,False,False
18.88,45.268818957018766,823.943220693117,778.6744017360983,-0.010085773189579506,0.008126199574347775,0.05774458665881255,0.05831356967224045,-1.4309878202913546,0.06859803261298852,0.03954829621028534,0.07918180227494892,-0.5229775834336157,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,False
18.89,43.42866570180024,823.943220693117,780.5145549913168,-0.010014652893068122,0.00810950014280408,0.05791094270635022,0.05847598889890035,-1.4316670527445963,0.06678456299657001,0.039485765764018486,0.07758417076062464,-0.5339540979779124,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,False,False
