ell,q2_center,N_signal,N_Blow,N_Bhigh,N_side,alpha,R_subtracted,variance,z_residual
2.01527846638802,7.502816372507762,223.0,556.0,354.0,910.0,0.28495897903372835,-36.312670920692824,296.8934739560698,-2.107452856147833
2.037141066688689,7.6686536597216435,216.0,560.0,346.0,906.0,0.28495897903372835,-42.172835004557896,289.568667477142,-2.47831789615879
2.0590036669893577,7.838156504569487,237.0,668.0,364.0,1032.0,0.28495897903372835,-57.07766636280769,320.80007156336706,-3.1867572337205514
2.4088052718000568,11.120667030716184,351.0,677.0,550.0,1227.0,0.28495897903372835,1.3553327256153125,450.6343874110963,0.0638460098029869
2.430667872100725,11.366470894334716,363.0,717.0,543.0,1260.0,0.28495897903372835,3.9516864175022874,465.3140408622505,0.1831932196217343
2.452530472401394,11.61770784386464,356.0,762.0,544.0,1306.0,0.28495897903372835,-16.156426618049238,462.04931536991995,-0.7516248788665189
2.4743930727020627,11.874497968640943,345.0,726.0,596.0,1322.0,0.28495897903372835,-31.715770282588892,452.3485412856311,-1.4912095163091863
2.4962556730027314,12.136964012373793,349.0,799.0,585.0,1384.0,0.28495897903372835,-45.38322698268007,461.38304170901165,-2.1128300220984584
2.5181182733034,12.405231431819091,317.0,663.0,526.0,1189.0,0.28495897903372835,-21.816226071103017,413.54872586128243,-1.0727938663430587
2.6930190757087495,14.776219171252773,391.0,473.0,629.0,1102.0,0.28495897903372835,76.97520510483133,480.4841849446032,3.5116506630630164
2.7148816760094183,15.102822939887895,332.0,460.0,591.0,1051.0,0.28495897903372835,32.5081130355515,417.34290233827403,1.5912750199442285
2.736744276310087,15.436645742055909,335.0,430.0,627.0,1057.0,0.28495897903372835,33.79835916134914,420.8301120566657,1.647563692637487
2.7586068766107554,15.777847142495965,313.0,392.0,568.0,960.0,0.28495897903372835,39.43938012762078,390.95355494266704,1.994653655404812
2.780469476911424,16.12659023286061,300.0,300.0,563.0,863.0,0.28495897903372835,54.08040109389242,370.07699782866837,2.8112136816368083
2.802332077212093,16.483041709672325,283.0,223.0,571.0,794.0,0.28495897903372835,56.74257064721968,347.4740860671642,3.0440220666720283
2.8241946775127618,16.847371954003187,258.0,171.0,547.0,718.0,0.28495897903372835,53.39945305378305,316.3027629675364,3.002515900468014
2.8460572778134305,17.21975511291572,235.0,106.0,520.0,626.0,0.28495897903372835,56.61567912488604,285.8322139521975,3.3487377242759164
2.867919878114099,17.60036918270386,187.0,65.0,486.0,551.0,0.28495897903372835,29.987602552415666,231.7420924723016,1.9698777924503357
2.8897824784147677,17.989396093973827,161.0,22.0,456.0,478.0,0.28495897903372835,24.789608021877854,199.81437423186964,1.753704014082181
2.9116450787154364,18.387021798605524,114.0,13.0,447.0,460.0,0.28495897903372835,-17.08113035551503,151.35274507669462,-1.3884219021006645
2.933507679016105,18.79343635863614,68.0,3.0,369.0,372.0,0.28495897903372835,-38.00474020054695,98.20700254028348,-3.8350103482094053
