region,k1,k2,k3,n1,n2,n3,delta1,delta2,delta3,Q_low,Q_high,Q_mean,koide_error,integer_error_10_15_20,score
B_high_sideband_Kst_signal,12.940000000000001,18.12,28.7,9.844552137619209,13.785416130885631,21.834516719449095,330.3629238124631,138.35288068408045,149.62671426725865,0.7141280353200883,0.7919426048565121,0.7530353200883002,0.13396507829954038,2.2056358736132893,42.059516762701286
B_high_sideband_Kst_signal,7.74,12.940000000000001,14.26,5.8884724532590935,9.844552137619209,10.848787749802929,1044.7837903605396,330.3629238124631,260.07938145420485,0.598145285935085,0.5510046367851622,0.5745749613601236,0.13443542975597017,11.279538424842256,75.90764481149758
B_high_sideband_Kst_signal,9.5,15.56,16.86,7.227453269504055,11.837807670892957,12.826827591982985,105.64340901119431,196.66254929883144,203.26923877976515,0.6105398457583548,0.5417737789203084,0.5761568123393317,0.1369249920025491,8.315099403746403,25.919358147994352
B_high_sideband_Kst_signal,18.12,27.32,28.7,13.785416130885631,20.784634033984293,21.834516719449095,138.35288068408045,129.21829547395464,149.62671426725865,0.6632503660322109,0.5252562225475842,0.5942532942898975,0.14145170488891648,7.152399442497378,21.9888256227403
B_high_sideband_Kst_signal,16.86,26.0,27.32,12.826827591982985,19.780398421800573,20.784634033984293,203.26923877976515,149.6390906732886,129.21829547395464,0.6484615384615383,0.5253846153846153,0.5869230769230769,0.14245014814814808,5.608815728229641,26.948942172733034
B_high_sideband_Kst_signal,18.12,26.0,27.32,13.785416130885631,19.780398421800573,20.784634033984293,138.35288068408045,149.6390906732886,129.21829547395464,0.696923076923077,0.5253846153846153,0.6111538461538462,0.14448552998853686,6.147945585511392,22.61624165191957
B_high_sideband_Kst_signal,7.74,14.26,16.86,5.8884724532590935,10.848787749802929,12.826827591982985,1044.7837903605396,260.07938145420485,203.26923877976515,0.5427769985974755,0.5911640953716689,0.5669705469845723,0.145083727986465,9.251574153025643,72.4368536304025
B_high_sideband_Kst_signal,12.940000000000001,16.86,26.0,9.844552137619209,12.826827591982985,19.780398421800573,330.3629238124631,203.26923877976515,149.6390906732886,0.7674970344009492,0.771055753262159,0.7692763938315541,0.14513388459512774,2.1897641895950595,44.004328863730564
B_high_sideband_Kst_signal,11.620000000000001,16.86,27.32,8.840316525435487,12.826827591982985,20.784634033984293,150.05756086775727,203.26923877976515,129.21829547395464,0.6892052194543299,0.8102016607354686,0.7497034400948992,0.14529377441615765,2.5851875451175603,30.471547037138844
B_high_sideband_Kst_signal,9.5,16.86,26.0,7.227453269504055,12.826827591982985,19.780398421800573,105.64340901119431,203.26923877976515,149.6390906732886,0.5634638196915778,0.771055753262159,0.6672597864768683,0.1467920604937638,3.529577671747415,27.52975244523624
B_high_sideband_Kst_signal,18.12,28.7,30.0,13.785416130885631,21.834516719449095,22.82353664053912,138.35288068408045,149.62671426725865,137.31873345232452,0.6313588850174217,0.5226480836236933,0.5770034843205575,0.14828348426812935,8.307367406878384,20.897345820798
B_high_sideband_Kst_signal,11.620000000000001,15.56,16.86,8.840316525435487,11.837807670892957,12.826827591982985,150.05756086775727,196.66254929883144,203.26923877976515,0.7467866323907456,0.5417737789203084,0.644280205655527,0.148382756131742,7.924564876545467,27.400646512471635
B_high_sideband_Kst_signal,14.26,26.0,30.0,10.848787749802929,19.780398421800573,22.82353664053912,260.07938145420485,149.6390906732886,137.31873345232452,0.5484615384615384,0.5769230769230769,0.5626923076923076,0.14841281694670624,5.61649435821277,29.82212852043437
B_high_sideband_Kst_signal,14.26,18.12,27.32,10.848787749802929,13.785416130885631,20.784634033984293,260.07938145420485,138.35288068408045,129.21829547395464,0.7869757174392935,0.7538631346578366,0.7704194260485651,0.14858496467659724,1.6766947207571254,34.25992338523528
