k2,deltaD_add_exact,D_base_exact,D_two_exact,C,a1,b1,A1,phi1,a2,b2,A2,phi2,success,message,n_iter,amplitude1_bound_active,amplitude2_bound_active
18.59,113.86433940562802,1255.9044965985288,1142.0401571929008,-0.022304301469996582,0.019184820044542812,0.08130432748186399,0.08353712340881553,-1.3390718789673206,0.0896500777199644,0.04430421610641976,0.1,-0.458989211827662,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.6,112.2532450710296,1255.9044965985288,1143.6512515274992,-0.022157293795621938,0.019224708005169826,0.08126761005363496,0.08351056125852413,-1.3385060317818827,0.08906409676333527,0.045470723193404936,0.1,-0.4720434703897659,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.61,110.58419668947158,1255.9044965985288,1145.3202999090572,-0.022010800200623237,0.019263596637850103,0.08123478109234723,0.0834875788039596,-1.3379622190749398,0.08846099315399295,0.04663317156498381,0.1,-0.4851394418754319,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,False,True
18.62,108.85771728335317,1255.9044965985288,1147.0467793151756,-0.02186476985893144,0.01930426242776008,0.08120591537386082,0.08346888785401704,-1.3374083738559095,0.08783998116468471,0.04779265329512307,0.1,-0.49829268754465933,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.63,107.07436091284376,1255.9044965985288,1148.830135685685,-0.021719649616160543,0.019342571211173734,0.0811800923532792,0.08345263600118494,-1.3368902069786321,0.08720094537471046,0.04894890321301147,0.1,-0.5115036905249247,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,False,True
18.64,105.23471340136803,1255.9044965985288,1150.6697831971608,-0.021575452246313062,0.019379451710822358,0.08115865581965212,0.08344034134077383,-1.33640069882339,0.08654372674986677,0.050101730112286504,0.1,-0.5247738526273095,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,False,True
18.65,103.33939324491894,1255.9044965985288,1152.5651033536099,-0.021432383005196395,0.019417237783301535,0.08113969599674872,0.0834306861387228,-1.3359073991901267,0.08586622869549998,0.05125417806981297,0.1,-0.5381423473993,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,True
18.66,101.38905246906734,1255.9044965985288,1154.5154441294615,-0.021289792343843,0.019453529944909162,0.08112366684696745,0.08342355272952144,-1.335439592080741,0.08517044776343814,0.0524022406751415,0.1,-0.5515668992228406,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,False,True
18.67,99.38437773570627,1255.9044965985288,1156.5201188628225,-0.02114869245423406,0.019488888771918244,0.08111106096739282,0.08341954804972462,-1.3349921718648101,0.08445363924056534,0.05354981623707446,0.1,-0.5650975017951253,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.68,97.32609146580944,1255.9044965985288,1158.5784051327194,-0.021009224570006896,0.01952374656130855,0.08110159014946695,0.0834184907832929,-1.3345593447714137,0.08371643471223354,0.05469514200614476,0.1,-0.5787183325967992,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,True
18.69,95.21495314800131,1255.9044965985288,1160.6895434505275,-0.020871204498177764,0.019557743881466628,0.08109440375098238,0.08341946814419515,-1.334142955021903,0.08295716513825968,0.055840028225489946,0.1,-0.592456179673554,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,True
18.7,93.0517607716622,1255.9044965985288,1162.8527358268666,-0.020734940177209615,0.019590928543806136,0.0810905525934616,0.08342351108123824,-1.3337454334210217,0.08217573038026303,0.0569837637969827,0.1,-0.6063082626215568,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,True
18.71,90.83735245708863,1255.9044965985288,1165.0671441414402,-0.02060041290675274,0.019623170083703095,0.08108834119215541,0.08342893911245275,-1.3333635609256407,0.08137116682743785,0.05812687166140355,0.1,-0.620286996181101,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,False,True
18.72,88.5726082964486,1255.9044965985288,1167.3318883020802,-0.0204677686514484,0.019653611647920587,0.08108850720877556,0.08343626580902891,-1.3330094166174338,0.0805421359904841,0.05927026514273718,0.1,-0.6344102887773418,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,True
18.73,86.25845239932028,1255.9044965985288,1169.6460441992085,-0.020337195617747397,0.019682247064847072,0.0810906020597148,0.0834450513327705,-1.3326818211933833,0.07968754097058789,0.060414367612852474,0.1,-0.6486908271684793,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,False,True
18.74,83.89585524609288,1255.9044965985288,1172.008641352436,-0.02020964406839374,0.019709232109159654,0.08109438399534567,0.08345509538618541,-1.3323782855218027,0.07880630807200888,0.06155944938073789,0.1,-0.6631401178132309,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,True
18.75,81.4858363454141,1255.9044965985288,1174.4186602531147,-0.020084587354185494,0.019734678038267225,0.08109906050159929,0.0834656524057419,-1.3320952744376595,0.07789693871055464,0.06270619538390203,0.1,-0.6777757499019658,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,False,True
18.76,79.0294672810644,1255.9044965985288,1176.8750293174644,-0.019962150633613684,0.019758188678350493,0.0811053111522667,0.08347728743170381,-1.3318393232670507,0.0769579579165918,0.06385509152219647,0.1,-0.6926138348961978,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,True
18.77,76.5278751713638,1255.9044965985288,1179.376621427165,-0.019843406617288135,0.01977907778445046,0.081112644459,0.08348935865806784,-1.3316170214745402,0.07598823992127529,0.06500605659218767,0.1,-0.7076641383440508,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,False,True
18.78,73.99252129232104,1255.9044965985288,1181.9119753062078,-0.019708862319628758,0.019768901434210253,0.08123044068737284,0.0836013992597033,-1.3320690858962616,0.07407412488215943,0.06542844296277,0.09883246999640452,-0.7235022542571297,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,False
18.79,71.45775304645463,1255.9044965985288,1184.4467435520742,-0.019574021138584054,0.019740861027871693,0.08140314006965378,0.08376259790217479,-1.3328818918602034,0.07170085834809216,0.06546027239112656,0.09708790011826222,-0.7399313093520803,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,False,False
18.8,68.92954388168891,1255.9044965985288,1186.9749527168399,-0.019448432445680282,0.019708452087609154,0.08157581890231132,0.08392280568041251,-1.333742115169342,0.06930123842307236,0.06543964110784907,0.09531530976341424,-0.7567465723473666,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,False,False
18.81,66.41165240351984,1255.9044965985288,1189.492844195009,-0.019332837480301165,0.01966893015739721,0.08174850039148632,0.08408141370001701,-1.3346813148115952,0.066873097924239,0.06536682187526771,0.09351380982538267,-0.7740081768230959,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,False,False
18.82,63.90786236064241,1255.9044965985288,1191.9966342378864,-0.019226666054020014,0.019625508231706765,0.08192131672435557,0.08423931805994733,-1.3356623721480279,0.06441971414959854,0.06524098078904064,0.09168579576702139,-0.7917320462850616,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,False,False
18.83,61.42197649303421,1255.9044965985288,1194.4825201054946,-0.019131044247536675,0.01957495038693941,0.08209342503905645,0.0843949590751386,-1.3367200573920928,0.0619417335865342,0.06506203878090365,0.08983232853507132,-0.8099618243125063,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,False,False
18.84,58.95781029031241,1255.9044965985288,1196.9466863082164,-0.019046456145839018,0.019519426631375236,0.08226412093954183,0.08454817330949974,-1.3378271371343184,0.05943949631698798,0.06483063856033412,0.08795490559689044,-0.82875342292028,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,False,False
18.85,56.51918545751937,1255.9044965985288,1199.3853111410094,-0.01897133287684392,0.019457484931328168,0.08243250190530235,0.08469776319490697,-1.3389976766042446,0.05691455772022484,0.06454642313938487,0.0860552591105118,-0.8481495532545018,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,False,False
18.86,54.109923146323354,1255.9044965985288,1201.7945734522054,-0.018908144557595468,0.019387232145620045,0.08259849895611454,0.08484324840593634,-1.3402530284682403,0.05436623743803138,0.06420923674039765,0.08413390431896547,-0.8682186952652461,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,False,False
18.87,51.73383704121011,1255.9044965985288,1204.1706595573187,-0.01885615244893293,0.01931101552886817,0.08276108008097226,0.08498418498123807,-1.3415632837819638,0.051797540199434895,0.0638196301928883,0.08219446677647525,-0.8890076908816344,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,False,False
