k,delta_chi2,chi2_null,chi2_cos,C,a,b,A,phi
2.73671835917959,0.0034847696700860027,0.01857724628588854,0.015092476615802538,0.002805930569202753,-0.012664639995413757,-0.005427848077216242,0.013778775016770316,2.736691179932998
2.7391945972986496,0.0034871336119257496,0.01857724628588854,0.015090112673962791,0.0028086037317048376,-0.01265546631946381,-0.005483565131553494,0.013792400600151961,2.7327161101381447
2.741670835417709,0.0034894406336011576,0.01857724628588854,0.015087805652287383,0.0028112422918142527,-0.01264598492677814,-0.005539255308460845,0.013805951040787141,2.728741789776009
2.7441470735367686,0.0034916903102933175,0.01857724628588854,0.015085555975595223,0.002813845703327925,-0.012636194310610405,-0.0055949163895258665,0.013819424592264611,2.7247681919964024
2.746623311655828,0.0034938822164042108,0.01857724628588854,0.01508336406948433,0.0028164134163836175,-0.012626092959514801,-0.005650546134705074,0.013832819489993342,2.720795289179999
2.7490995497748876,0.003496015925652707,0.01857724628588854,0.015081230360235834,0.0028189448775909173,-0.012615679357678912,-0.005706142282140338,0.01384613395138858,2.716823052937756
2.751575787893947,0.0034980910111728544,0.01857724628588854,0.015079155274715686,0.0028214395301646837,-0.012604951985266436,-0.005761702547981024,0.013859366176066036,2.7128514541104134
2.7540520260130066,0.0035001070456144034,0.01857724628588854,0.015077139240274137,0.0028238968140610107,-0.012593909318769676,-0.005817224626212369,0.013872514346044314,2.7088804627680325
2.7565282641320663,0.0035020636012456884,0.01857724628588854,0.015075182684642852,0.002826316166115671,-0.012582549831372043,-0.00587270618849018,0.013885576625955852,2.704910048209606
2.7590045022511256,0.0035039602500587397,0.01857724628588854,0.015073286035829801,0.002828697020185066,-0.012570871993320389,-0.005928144883982233,0.013898551163266323,2.7009401789627105
2.7614807403701853,0.003505796563876732,0.01857724628588854,0.015071449722011809,0.002831038807289639,-0.012558874272307247,-0.005983538339216575,0.013911436088502708,2.6969708227832094
2.7639569784892446,0.0035075721144637324,0.01857724628588854,0.015069674171424808,0.0028333409557598074,-0.012546555133863102,-0.0060388841579369365,0.013924229515490194,2.6930019466550075
2.7664332166083043,0.003509286473636731,0.01857724628588854,0.01506795981225181,0.0028356028913843535,-0.012533913041758417,-0.006094179920965668,0.013936929541597849,2.6890335167898374
2.7689094547273636,0.0035109392133800092,0.01857724628588854,0.015066307072508531,0.002837824037561324,-0.01252094645841581,-0.00614942318607423,0.013949534247993469,2.685065498627104
2.7713856928464233,0.0035125299059617747,0.01857724628588854,0.015064716379926766,0.002840003815451375,-0.012507653845331949,-0.006204611487861762,0.013962041699907404,2.6810978568337496
2.7738619309654826,0.003514058124053138,0.01857724628588854,0.015063188161835403,0.0028421416441336204,-0.012494033663509523,-0.006259742337641712,0.013974449946905722,2.6771305553041693
2.7763381690845423,0.003515523440849372,0.01857724628588854,0.015061722845039168,0.002844236940763927,-0.012480084373898985,-0.0063148132233370865,0.01398675702317269,2.673163557160148
2.778814407203602,0.0035169254301934717,0.01857724628588854,0.015060320855695069,0.002846289120735679,-0.012465804437850296,-0.006369821609384242,0.013998960947802754,2.6691968247508404
2.7812906453226613,0.0035182636667020067,0.01857724628588854,0.015058982619186534,0.002848297597842983,-0.012451192317574399,-0.006424764936645789,0.014011059725102056,2.665230319652771
2.783766883441721,0.003519537725893255,0.01857724628588854,0.015057708559995286,0.002850261784446314,-0.012436246476614548,-0.006479640622332721,0.014023051344899659,2.6612640026698613
2.7862431215607804,0.00352074718431763,0.01857724628588854,0.01505649910157091,0.002852181091640609,-0.012420965380327454,-0.006534446059935922,0.014034933782868561,2.657297833833489
2.78871935967984,0.0035218916196903607,0.01857724628588854,0.01505535466619818,0.0028540549294257525,-0.012405347496374093,-0.006589178619167607,0.014046705000856625,2.6533317724025616
2.7911955977988994,0.003522970611026433,0.01857724628588854,0.015054275674862108,0.002855882706879484,-0.012389391295220216,-0.006643835645912586,0.014058362947227432,2.649365776863615
2.793671835917959,0.00352398373877778,0.01857724628588854,0.01505326254711076,0.0028576638323326935,-0.012373095250646471,-0.006698414462189958,0.014069905557211316,2.645399804930931
2.7961480740370184,0.0035249305849726943,0.01857724628588854,0.015052315700915846,0.002859397713547081,-0.012356457840268047,-0.006752912366125181,0.014081330753266471,2.6414338135466697
2.798624312156078,0.0035258107333574693,0.01857724628588854,0.015051435552531071,0.002861083757895181,-0.01233947754606385,-0.0068073266319330335,0.014092636445450463,2.637467758881018
2.801100550275138,0.0035266237695402124,0.01857724628588854,0.015050622516348328,0.002862721372542722,-0.012322152854915011,-0.00686165450991149,0.014103820531801972,2.633501596332354
2.803576788394197,0.003527369281136866,0.01857724628588854,0.015049877004751674,0.0028643099646333057,-0.012304482259152733,-0.00691589322644694,0.014114880898733046,2.629535280527422
2.806053026513257,0.0035280468579193588,0.01857724628588854,0.015049199427969182,0.0028658489414753645,-0.012286464257115354,-0.006970039984030922,0.014125815421431888,2.625568765321515
2.808529264632316,0.003528656091965907,0.01857724628588854,0.015048590193922634,0.0028673377107314157,-0.012268097353714525,-0.00702409196128855,0.014136621964276182,2.6216020037986754
2.811005502751376,0.0035291965778134204,0.01857724628588854,0.01504804970807512,0.0028687756806095362,-0.012249380061010381,-0.007078046313019045,0.014147298381257152,2.617634948271892
2.813481740870435,0.0035296679126119827,0.01857724628588854,0.015047578373276558,0.002870162260057062,-0.012230310898795614,-0.007131900170248404,0.014157842516414285,2.6136675502833167
2.815957978989495,0.003530069696281394,0.01857724628588854,0.015047176589607147,0.002871496858956481,-0.012210888395188288,-0.007185650640294662,0.014168252204280918,2.6096997606044736
2.8184342171085546,0.003530401531669735,0.01857724628588854,0.015046844754218806,0.002872778888323473,-0.012191111087233353,-0.007239294806845746,0.01417852527034063,2.605731529236487
2.820910455227614,0.0035306630247139235,0.01857724628588854,0.015046583261174617,0.0028740077605070736,-0.012170977521512569,-0.007292829730050368,0.014188659531494535,2.6017628054103024
2.8233866933466736,0.0035308537846022187,0.01857724628588854,0.015046392501286322,0.002875182889391935,-0.01215048625476284,-0.007346252446622075,0.01419865279653959,2.5977935375869117
2.825862931465733,0.0035309734239386582,0.01857724628588854,0.015046272861949882,0.002876303690602628,-0.012129635854502717,-0.007399559969956622,0.014208502866657778,2.5938236734575884
2.8283391695847926,0.0035310215589093585,0.01857724628588854,0.015046224726979182,0.002877369581709952,-0.012108424899666934,-0.007452749290263069,0.014218207535916435,2.5898531599441132
2.830815407703852,0.003530997809450681,0.01857724628588854,0.01504624847643786,0.0028783799824392254,-0.012086851981248833,-0.00750581737470856,0.014227764591779544,2.5858819431990137
2.8332916458229116,0.0035309017994191658,0.01857724628588854,0.015046344486469375,0.002879334314880493,-0.01206491570295039,-0.007558761167577311,0.014237171815630154,2.5819099686057867
2.835767883941971,0.0035307331567632546,0.01857724628588854,0.015046513129125286,0.0028802320037006244,-0.012042614681839838,-0.00761157759044367,0.014246426983303874,2.577937180779142
2.8382441220610306,0.0035304915136966687,0.01857724628588854,0.015046754772191872,0.002881072476357226,-0.012019947549016472,-0.007664263542359749,0.014255527865633454,2.5739635235652236
2.8407203601800903,0.0035301765068735027,0.01857724628588854,0.015047069779015038,0.002881855163314353,-0.011996912950282643,-0.007716815900057595,0.014264472229004517,2.5699889400418496
2.8431965982991496,0.003529787777564866,0.01857724628588854,0.015047458508323674,0.002882579498259933,-0.011973509546822535,-0.007769231518166211,0.01427325783592231,2.56601337251874
2.8456728364182093,0.003529324971837125,0.01857724628588854,0.015047921314051416,0.002883244918324891,-0.011949736015887646,-0.007821507229443685,0.014281882445589663,2.5620367625377414
2.8481490745372686,0.003528787740731598,0.01857724628588854,0.015048458545156943,0.002883850864303847,-0.011925591051488675,-0.007873639845024274,0.014290343814495881,2.558059050873063
2.8506253126563283,0.0035281757404457027,0.01857724628588854,0.015049070545442838,0.0028843967808774122,-0.011901073365093554,-0.007925626154681094,0.014298639697016785,2.5540801775314983
2.8531015507753876,0.00352748863251549,0.01857724628588854,0.01504975765337305,0.0028848821168359533,-0.011876181686331463,-0.0079774629271041,0.014306767846025711,2.5501000817526585
2.8555777888944474,0.003526726083999473,0.01857724628588854,0.015050520201889067,0.002885306325304797,-0.01185091476370243,-0.00802914691019394,0.01431472601351549,2.5461187020091893
2.8580540270135066,0.003525887767663702,0.01857724628588854,0.015051358518224839,0.002885668863970783,-0.011825271365292404,-0.008080674831371442,0.014322511951231333,2.5421359760070086
2.8605302651325664,0.0035249733621680324,0.01857724628588854,0.015052272923720508,0.0028859691953101283,-0.011799250279493405,-0.008132043397903205,0.014330123411314583,2.5381518406855244
2.863006503251626,0.0035239825522534827,0.01857724628588854,0.015053263733635058,0.0028862067868174832,-0.011772850315728505,-0.008183249297243182,0.014337558146957237,2.534166232217868
2.8654827413706854,0.0035229150289306354,0.01857724628588854,0.015054331256957905,0.002886381111236155,-0.011746070305181364,-0.00823428919739052,0.014344813913067175,2.530179086011121
2.867958979489745,0.0035217704896690107,0.01857724628588854,0.01505547579621953,0.0028864916467893848,-0.01171890910152998,-0.008285159747263795,0.014351888466944079,2.5261903367065455
2.8704352176088044,0.003520548638587301,0.01857724628588854,0.01505669764730124,0.0028865378774126046,-0.011691365581684387,-0.008335857577091517,0.014358779568965755,2.5221999181798247
2.872911455727864,0.003519249186644414,0.01857724628588854,0.015057997099244127,0.0028865192929866078,-0.011663438646527892,-0.008386379298819396,0.014365484983285002,2.5182077635412923
2.8753876938469234,0.003517871851831257,0.01857724628588854,0.015059374434057284,0.0028864353895715323,-0.011635127221661632,-0.008436721506534019,0.014372002478536703,2.514213805136185
2.877863931965983,0.003516416359363124,0.01857724628588854,0.015060829926525417,0.0028862856696415563,-0.011606430258152022,-0.0084868807769034,0.014378329828555168,2.5102179745448874
2.8803401700850424,0.003514882441872669,0.01857724628588854,0.015062363844015872,0.002886069642320258,-0.011577346733280794,-0.008536853669634187,0.014384464813101466,2.506220202583191
2.882816408204102,0.00351326983960331,0.01857724628588854,0.01506397644628523,0.002885786823616496,-0.01154787565129722,-0.008586636727945806,0.014390405218600728,2.502220419302558
2.885292646323162,0.0035115783006030195,0.01857724628588854,0.015065667985285521,0.002885436736660748,-0.011518016044172201,-0.008636226479061367,0.014396148838889134,2.4982185539903985
2.887768884442221,0.0035098075809183796,0.01857724628588854,0.015067438704970161,0.0028850189119417812,-0.011487766972353854,-0.008685619434715576,0.014401693475970558,2.49421453517036
