"KDE_BANDWIDTH_SCALE","n","k2","D_base","A1_base","base_success","D_two","deltaD","C","A1","phi1","A2","phi2","success","A1_bound_active","A2_bound_active","delta_k_from_reference","abs_delta_k_from_reference","p_vs_integer_scanmax_null","z_vs_integer_scanmax_null","p_vs_fixed_n_null","z_vs_fixed_n_null","null_best_p95","null_best_p99","null_best_mean","log_period","rho_q2","winding_check"
1,17,22.3453537474179,823.943220693117,0.0610096136911411,"True",821.407358042351,2.53586265076649,-0.0139863018122694,0.0633493922093089,-1.45725325239224,0.0176533257743659,-0.874541872564986,"True","False","False",2.81575374741788,2.81575374741788,0.949210157968406,-1.63724310313594,0.280543891221756,0.581226540477322,10.869733092313,13.9315304102616,5.91811505956574,0.281185313877863,1.32469906631174,17
1,18,23.6597863207954,823.943220693117,0.0610096136911411,"True",790.837263123266,33.1059575698513,-0.0117424431777533,0.0596965351363759,-1.7525468745723,0.0698867669274561,-0.756129887169878,"True","False","False",4.1301863207954,4.1301863207954,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.869733092313,13.9315304102616,5.91811505956574,0.265563907551315,1.30416619762732,18
1,19,24.9742188941729,823.943220693117,0.0610096136911411,"True",747.179344232281,76.7638764608356,-0.0278175268913919,0.0469112939852345,-1.84474386545591,0.1,1.66910725806145,"True","False","True",5.44461889417292,5.44461889417292,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.869733092313,13.9315304102616,5.91811505956574,0.251586859785457,1.28606460250806,19
1,20,26.2886514675504,823.943220693117,0.0610096136911411,"True",688.430849342352,135.512371350765,-0.0259364598534426,0.0688979159657628,-1.78894009290994,0.1,-2.09566448620713,"True","False","True",6.75905146755044,6.75905146755044,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.869733092313,13.9315304102616,5.91811505956574,0.239007516796184,1.26998808278953,20
1,21,27.603084040928,823.943220693117,0.0610096136911411,"True",771.560825286464,52.382395406653,-0.0210690859696408,0.0515323972113808,-1.62272572150753,0.0788865096406899,0.612988497655851,"True","False","False",8.07348404092797,8.07348404092797,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.869733092313,13.9315304102616,5.91811505956574,0.227626206472556,1.25561589660797,21
1,22,28.9175166143055,823.943220693117,0.0610096136911411,"True",773.013135224512,50.9300854686055,-0.0222725890578737,0.0665200539570989,-1.80014678995935,0.0831086484656488,-2.70992419388416,"True","False","False",9.38791661430548,9.38791661430548,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.869733092313,13.9315304102616,5.91811505956574,0.217279560723804,1.2426914613059,22
1.25,10,13.1443257337752,1059.66459473779,0.0779071898061473,"True",917.998784193332,141.665810544463,-0.0244719099639276,0.1,-1.45571805662074,0.1,-1.26669331676572,"True","True","True",-6.38527426622478,6.38527426622478,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.0304092695943,14.3653062882936,5.94558198624867,0.478015033592368,1.61286973042743,10
1.25,11,14.4587583071527,1059.66459473779,0.0779071898061473,"True",943.872172578345,115.792422159449,-0.0332023405021592,0.1,-1.49900480138484,0.1,1.73087913407192,"True","True","True",-5.07084169284726,5.07084169284726,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.0304092695943,14.3653062882936,5.94558198624867,0.434559121447607,1.54428206800259,11
1.25,12,15.7731908805303,1059.66459473779,0.0779071898061473,"True",1057.25806218361,2.40653255418306,-0.0196720162127071,0.0803839589899812,-1.39710666310675,0.0177546194822562,-0.116545350407073,"True","False","False",-3.75640911946974,3.75640911946974,0.965806838632274,-1.82245271148441,0.30253949210158,0.517110557427079,11.0304092695943,14.3653062882936,5.94558198624867,0.398345861326973,1.48935905253719,12
1.25,13,17.0876234539078,1059.66459473779,0.0779071898061473,"True",983.052463258765,76.6121314790295,-0.0332357907914833,0.0643134116489659,-1.37664138328627,0.1,-3.04649573912549,"True","False","True",-2.44197654609221,2.44197654609221,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.0304092695943,14.3653062882936,5.94558198624867,0.367703871994129,1.44441424412622,13
1.25,14,18.4020560272853,1059.66459473779,0.0779071898061473,"True",941.345050526839,118.319544210955,-0.0225586910331908,0.0709828070512709,-1.40961482064317,0.1,-0.147345498784959,"True","False","True",-1.12754397271469,1.12754397271469,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.0304092695943,14.3653062882936,5.94558198624867,0.341439309708834,1.40697120122298,14
1.25,15,19.7164886006628,1059.66459473779,0.0779071898061473,"True",976.421129623867,83.2434651139271,-0.0296670772928425,0.0637372356730053,-1.78860903705186,0.1,2.33941810031132,"True","False","True",0.186888600662829,0.186888600662829,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.0304092695943,14.3653062882936,5.94558198624867,0.318676689061579,1.37530660135002,15
1.25,16,21.0309211740404,1059.66459473779,0.0779071898061473,"True",1027.45940493272,32.2051898050775,-0.0203440629266624,0.0657435181537409,-1.53813968464807,0.0666952799348655,-1.19728102991948,"True","False","False",1.50132117404035,1.50132117404035,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.0304092695943,14.3653062882936,5.94558198624867,0.29875939599523,1.34818520568671,16
1.25,17,22.3453537474179,1059.66459473779,0.0779071898061473,"True",1056.53003624244,3.13455849535922,-0.0184837126739867,0.0746555086288371,-1.43503925889837,0.0222710033069659,0.475836002722939,"True","False","False",2.81575374741788,2.81575374741788,0.894421115776845,-1.2503882124393,0.210757848430314,0.803794447783572,11.0304092695943,14.3653062882936,5.94558198624867,0.281185313877863,1.32469906631174,17
1.25,18,23.6597863207954,1059.66459473779,0.0779071898061473,"True",1015.88021811488,43.7843766229141,-0.0157740817453057,0.0755880598533962,-1.6269147955228,0.0788852796543631,-0.980684144739566,"True","False","False",4.1301863207954,4.1301863207954,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.0304092695943,14.3653062882936,5.94558198624867,0.265563907551315,1.30416619762732,18
1.25,19,24.9742188941729,1059.66459473779,0.0779071898061473,"True",952.953412641378,106.711182096416,-0.0296254456171816,0.0604474137664141,-1.62664275271545,0.1,1.59127975172268,"True","False","True",5.44461889417292,5.44461889417292,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.0304092695943,14.3653062882936,5.94558198624867,0.251586859785457,1.28606460250806,19
1.25,20,26.2886514675504,1059.66459473779,0.0779071898061473,"True",896.694804124782,162.969790613013,-0.0283877128024575,0.083808148052407,-1.63216669865109,0.1,-2.13171022403118,"True","False","True",6.75905146755044,6.75905146755044,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.0304092695943,14.3653062882936,5.94558198624867,0.239007516796184,1.26998808278953,20
1.25,21,27.603084040928,1059.66459473779,0.0779071898061473,"True",994.528129523787,65.1364652140071,-0.0252721676501504,0.0682677753783924,-1.47516927570709,0.0880490125309824,0.677493128405817,"True","False","False",8.07348404092797,8.07348404092797,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.0304092695943,14.3653062882936,5.94558198624867,0.227626206472556,1.25561589660797,21
1.25,22,28.9175166143055,1059.66459473779,0.0779071898061473,"True",992.354556425137,67.3100383126571,-0.0261355465129754,0.0826154383207305,-1.6670695632274,0.0954298228682252,-2.68123197441523,"True","False","False",9.38791661430548,9.38791661430548,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,11.0304092695943,14.3653062882936,5.94558198624867,0.217279560723804,1.2426914613059,22
1.5,10,13.1443257337752,1255.90449659853,0.0926924163943211,"True",1107.19917039159,148.705326206939,-0.0244594489576875,0.1,-1.39288425659428,0.1,-1.18434537265317,"True","True","True",-6.38527426622478,6.38527426622478,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.8124366049663,14.3368916478094,5.91382577527654,0.478015033592368,1.61286973042743,10
1.5,11,14.4587583071527,1255.90449659853,0.0926924163943211,"True",1133.88189461797,122.022601980559,-0.0336844723317092,0.1,-1.43867880968141,0.1,1.84123413703173,"True","True","True",-5.07084169284726,5.07084169284726,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.8124366049663,14.3368916478094,5.91382577527654,0.434559121447607,1.54428206800259,11
1.5,12,15.7731908805303,1255.90449659853,0.0926924163943211,"True",1248.69582686185,7.20866973668149,-0.023501254171827,0.0970564436785345,-1.32138535724114,0.0309381007934285,-0.012854120298873,"True","False","False",-3.75640911946974,3.75640911946974,0.255748850229954,0.656507411461543,0.0307938412317536,1.86925257744378,10.8124366049663,14.3368916478094,5.91382577527654,0.398345861326973,1.48935905253719,12
1.5,13,17.0876234539078,1255.90449659853,0.0926924163943211,"True",1159.26448180372,96.6400147948082,-0.0360677130678836,0.0802013570143909,-1.33975662654686,0.1,-3.11842485434835,"True","False","True",-2.44197654609221,2.44197654609221,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.8124366049663,14.3368916478094,5.91382577527654,0.367703871994129,1.44441424412622,13
1.5,14,18.4020560272853,1255.90449659853,0.0926924163943211,"True",1123.01444838979,132.890048208741,-0.0250550627088387,0.084775199920342,-1.35282608586327,0.1,-0.216882543491703,"True","False","True",-1.12754397271469,1.12754397271469,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.8124366049663,14.3368916478094,5.91382577527654,0.341439309708834,1.40697120122298,14
1.5,15,19.7164886006628,1255.90449659853,0.0926924163943211,"True",1149.55285519638,106.351641402146,-0.0315634111786793,0.0761076792984584,-1.64481176018914,0.1,2.27795664328933,"True","False","True",0.186888600662829,0.186888600662829,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.8124366049663,14.3368916478094,5.91382577527654,0.318676689061579,1.37530660135002,15
1.5,16,21.0309211740404,1255.90449659853,0.0926924163943211,"True",1203.53932331567,52.3651732828625,-0.0243943886624051,0.0764731697525855,-1.4545570202843,0.0865101902790395,-1.32860235617769,"True","False","False",1.50132117404035,1.50132117404035,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.8124366049663,14.3368916478094,5.91382577527654,0.29875939599523,1.34818520568671,16
1.5,17,22.3453537474179,1255.90449659853,0.0926924163943211,"True",1245.14233517949,10.7621614190364,-0.0220291572564401,0.0844807420804483,-1.41500272528787,0.0416519044006361,0.813508088770315,"True","False","False",2.81575374741788,2.81575374741788,0.0511897620475905,1.63342556405282,0.00399920015996801,2.65213732775485,10.8124366049663,14.3368916478094,5.91382577527654,0.281185313877863,1.32469906631174,17
1.5,18,23.6597863207954,1255.90449659853,0.0926924163943211,"True",1202.93374187025,52.9707547282778,-0.019202683419797,0.0896651796371754,-1.54694809005447,0.0851238239745869,-1.15765332251341,"True","False","False",4.1301863207954,4.1301863207954,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.8124366049663,14.3368916478094,5.91382577527654,0.265563907551315,1.30416619762732,18
1.5,19,24.9742188941729,1255.90449659853,0.0926924163943211,"True",1131.87779176005,124.026704838475,-0.0312661621183612,0.073511739216834,-1.50859625739826,0.1,1.53572001210218,"True","False","True",5.44461889417292,5.44461889417292,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.8124366049663,14.3368916478094,5.91382577527654,0.251586859785457,1.28606460250806,19
1.5,20,26.2886514675504,1255.90449659853,0.0926924163943211,"True",1079.02648923456,176.87800736397,-0.0306758905522549,0.0973836519790906,-1.53650789901883,0.1,-2.17267657880505,"True","False","True",6.75905146755044,6.75905146755044,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.8124366049663,14.3368916478094,5.91382577527654,0.239007516796184,1.26998808278953,20
1.5,21,27.603084040928,1255.90449659853,0.0926924163943211,"True",1185.62201296775,70.2824836307811,-0.028079888297285,0.0831021836596975,-1.39396506110252,0.0913986114646577,0.695527516082194,"True","False","False",8.07348404092797,8.07348404092797,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.8124366049663,14.3368916478094,5.91382577527654,0.227626206472556,1.25561589660797,21
1.5,22,28.9175166143055,1255.90449659853,0.0926924163943211,"True",1184.07475754459,71.8297390539408,-0.028791684300138,0.0964528506949708,-1.57137942469231,0.0984702979243303,-2.68300395040178,"True","False","False",9.38791661430548,9.38791661430548,0.0001999600079984,3.54013657500842,0.0001999600079984,3.54013657500842,10.8124366049663,14.3368916478094,5.91382577527654,0.217279560723804,1.2426914613059,22
