"k","n_eff","delta_chi2","amp","phase"
13.54,10.30102287043,949.380864120089,3.62627500885135,1.01840120111965
13.56,10.3162385615237,937.378621584252,3.60267207622141,0.97625333234539
13.58,10.3314542526174,925.338076639171,3.57855506790018,0.933676838834889
13.6,10.3466699437111,913.312231889922,3.55407046790322,0.890662494243121
13.62,10.3618856348048,901.350817586706,3.52936583724112,0.847206894407694
13.64,10.3771013258985,889.499505456712,3.50458691644509,0.803312827800393
13.66,10.3923170169921,877.79916250888,3.47987457482761,0.758989516595437
13.68,10.4075327080858,866.285164413483,3.455361677785,0.714252703383768
13.7,10.4227483991795,854.986787882066,3.43116995685746,0.669124561224084
13.72,10.4379640902732,843.926700706685,3.40740697851966,0.623633409432095
13.74,10.4531797813669,833.120566725254,3.38416331547675,0.577813224285072
13.76,10.4683954724606,822.576780952848,3.36151002736931,0.53170294244535
