"k1","k2","k3","n1","n2","n3","delta1","delta2","delta3","Q_low","Q_high","Q_mean","koide_error","integer_error_10_15_20","score"
12.94,14.26,16.86,9.84455213761921,10.8487877498029,12.826827591983,330.362923812463,260.079381454208,203.269238779765,0.907433380084152,0.591164095371669,0.74929873772791,0.252327661111527,8.28921766991563,28.2043205632037
7.74,16.86,27.32,5.88847245325909,12.826827591983,20.7846340339843,1044.78379036054,203.269238779765,129.218295473951,0.459074733096085,0.810201660735469,0.634638196915777,0.252382062369542,4.71624719982554,54.0830901481447
7.74,18.12,27.32,5.88847245325909,13.7854161308856,20.7846340339843,1044.78379036054,138.35288068408,129.218295473951,0.427152317880795,0.753863134657837,0.590507726269316,0.254892815325296,4.35838540172947,51.6965209278187
14.26,16.86,28.7,10.8487877498029,12.826827591983,21.8345167194491,260.079381454208,203.269238779765,149.626714267259,0.845788849347568,0.851126927639383,0.848457888493476,0.257119319006746,2.96792360971779,25.0093041489041
11.62,12.94,14.26,8.84031652543549,9.84455213761921,10.8487877498029,150.057560867757,330.362923812463,260.079381454208,0.897990726429675,0.551004636785162,0.724497681607419,0.258628161230656,10.5673172598849,24.4207246484689
12.94,28.7,30,9.84455213761921,21.8345167194491,22.8235366405391,330.362923812463,149.626714267259,137.318733452325,0.450871080139373,0.522648083623693,0.486759581881533,0.259439949557435,7.39642765034682,22.0425418692275
11.62,26,27.32,8.84031652543549,19.7803984218006,20.7846340339843,150.057560867757,149.639090673289,129.218295473951,0.446923076923077,0.525384615384615,0.486153846153846,0.261242919995668,4.98123733620653,16.2904991561324
9.5,15.56,28.7,7.22745326950406,11.837807670893,21.8345167194491,105.643409011194,196.662549298828,149.626714267259,0.610539845758355,0.922236503856041,0.766388174807198,0.261660393843388,4.58823792898597,17.3382082250543
14.26,15.56,18.12,10.8487877498029,11.837807670893,13.7854161308856,260.079381454208,196.662549298828,138.35288068408,0.916452442159383,0.582262210796915,0.749357326478149,0.263660853767044,7.02431161301486,21.2209500958492
7.74,9.5,16.86,5.88847245325909,7.22745326950406,12.826827591983,1044.78379036054,105.643409011194,203.269238779765,0.814736842105263,0.887368421052631,0.851052631578947,0.265770655346785,11.3477550132389,43.0515518161629
