"k","n_eff","delta_chi2","amp","phase"
17.96,13.6636906021361,95.5479233169244,5.08425385001434,-0.113412392232366
17.98,13.6789062932298,104.084053741743,5.3048041518381,-0.136491301811101
18,13.6941219843235,112.48781945882,5.51413844410518,-0.157888320495729
18.02,13.7093376754172,120.677751319563,5.71162273797458,-0.17769720243953
18.04,13.7245533665109,128.574059827053,5.89663241206999,-0.195989590227177
18.06,13.7397690576046,136.099428036785,6.06856170667964,-0.212822437319421
18.08,13.7549847486982,143.179830140936,6.22683515724212,-0.228243618187725
18.1,13.7702004397919,149.745352042264,6.37091963412208,-0.242296196680055
18.12,13.7854161308856,155.730986485465,6.50033572202344,-0.255021676381725
18.14,13.8006318219793,161.077374064684,6.61466729520362,-0.266462459161794
18.16,13.815847513073,165.731462928186,6.7135683339069,-0.276663672237692
18.18,13.8310632041667,169.647064207718,6.79676628014138,-0.285674479117577
18.2,13.8462788952604,172.785286739003,6.86406153319582,-0.293548958904645
18.22,13.8614945863541,175.114842851955,6.9153230151189,-0.300346617361639
18.24,13.8767102774478,176.612226025278,6.95048006707877,-0.306132579046796
18.26,13.8919259685415,177.261770053854,6.96951124160144,-0.310977500872052
18.28,13.9071416596352,177.055607127942,6.97243080857651,-0.314957242265604
18.3,13.9223573507289,175.99354807135,6.95927397595276,-0.318152324708235
18.32,13.9375730418226,174.082911359754,6.93008192834405,-0.320647212879535
18.34,13.9527887329163,171.33832814643,6.8848878057395,-0.322529450203905
18.36,13.9680044240099,167.781548349922,6.82370468513118,-0.323888682496214
18.38,13.9832201151036,163.441268153703,6.74651650095018,-0.324815604010552
18.4,13.9984358061973,158.352992480497,6.65327266014497,-0.325400859922836
18.42,14.013651497291,152.558937726353,6.54388689026867,-0.325733937680728
18.44,14.0288671883847,146.107970944748,6.41824061915843,-0.325902076418889
18.46,14.0440828794784,139.055572464804,6.27619093586317,-0.325989218580924
18.48,14.0592985705721,131.463800312522,6.11758293511631,-0.326075020915624
18.5,14.0745142616658,123.401227452792,5.94226601025228,-0.326233933035578
18.52,14.0897299527595,114.942817411051,5.75011343884707,-0.326534340518772
18.54,14.1049456438532,106.1697008259,5.54104440774444,-0.327037755526935
18.56,14.1201613349469,97.1688153940304,5.31504745615533,-0.32779801983004
18.58,14.1353770260406,88.0323748258124,5.07220418498954,-0.328860460370669
18.6,14.1505927171343,78.8571389776916,4.81271199664796,-0.330260901030516
18.62,14.1658084082279,69.7434671659503,4.53690460227097,-0.332024376341161
18.64,14.1810240993216,60.7941494008483,4.24526907284342,-0.334163294410574
18.66,14.1962397904153,52.1130251919931,3.93845832491357,-0.336674618517414
18.68,14.211455481509,43.8034156266876,3.61729812615737,-0.339535297072938
18.7,14.2266711726027,35.9664103109244,3.28278798218093,-0.342694483703292
18.72,14.2418868636964,28.6990650268272,2.93609562425127,-0.346059602817878
18.74,14.2571025547901,22.0925771381808,2.57854526848895,-0.349469848186765
18.76,14.2723182458838,16.2305125836756,2.21160041904794,-0.352641809638843
18.78,14.2875339369775,11.1871598182552,1.836842989391,-0.355046202663308
18.8,14.3027496280712,7.02608189499006,1.45595298057148,-0.355587352683242
18.82,14.3179653191649,3.79892822719194,1.07070231911333,-0.351584956970959
18.84,14.3331810102586,1.54455324207811,0.683032321088526,-0.33428485091201
18.86,14.3483967013523,0.288471459298307,0.295996100666052,-0.249242411204328
18.88,14.363612392446,0.0426591724026366,0.108412967194006,2.24930738903948
18.9,14.3788280835396,0.805693679110846,0.485722507083316,2.60586393428921
18.92,14.3940437746333,2.56320359548772,0.867369234311089,2.63960779773067
18.94,14.409259465727,5.28858959147328,1.24453913040446,2.64561984023921
18.96,14.4244751568207,8.94396484573736,1.61548721822412,2.64317829738307
18.98,14.4396908479144,13.4812590653855,1.97896023382861,2.63693473599758
19,14.4549065390081,18.8434289769721,2.33391276191332,2.62859821193192
19.02,14.4701222301018,24.9657212680941,2.67945541191712,2.61896484789958
19.04,14.4853379211955,31.7769402344384,3.01483496521159,2.60847258132261
19.06,14.5005536122892,39.2006808829137,3.33941999853045,2.59739611257133
19.08,14.5157693033829,47.1564979332506,3.65268686336124,2.58592756729587
19.1,14.5309849944766,55.5609910880084,3.95420519242074,2.57421390396274
19.12,14.5462006855703,64.3287962867398,4.24362320952603,2.5623757298501
19.14,14.561416376664,73.3734807908986,4.52065341184443,2.55051730299054
19.16,14.5766320677577,82.6083464313087,4.78505922250464,2.53873201167717
19.18,14.5918477588513,91.9471499537103,5.03664313574509,2.52710537578866
19.2,14.607063449945,101.304752063665,5.27523675229953,2.5157166131227
19.22,14.6222791410387,110.597707594919,5.50069295412256,2.50463933686881
19.24,14.6374948321324,119.744808429034,5.71288030854894,2.49394171017331
19.26,14.6527105232261,128.667588701541,5.9116796325249,2.48368625728447
19.28,14.6679262143198,137.290798839455,6.09698249658103,2.47392946166573
19.3,14.6831419054135,145.54285153106,6.26869131459688,2.46472124247831
19.32,14.6983575965072,153.35623929185,6.42672055808392,2.45610437811227
19.34,14.7135732876009,160.667920301057,6.57099856116864,2.44811393163001
19.36,14.7287889786946,167.419667025042,6.70146935188413,2.44077672399713
19.38,14.7440046697883,173.558371104587,6.81809396153562,2.43411089445652
19.4,14.759220360882,179.036298222258,6.920850728105,2.428125581941
19.42,14.7744360519757,183.811288190587,7.00973421895109,2.42282075615388
19.44,14.7896517430693,187.846898160544,7.08475254497975,2.41818722135567
19.46,14.804867434163,191.112490344829,7.14592301135726,2.41420680970275
19.48,14.8200831252567,193.5832695678,7.19326623391148,2.4108527741157
19.5,14.8352988163504,195.240279812122,7.22679902919915,2.40809038321211
19.52,14.8505145074441,196.070372237838,7.24652654363989,2.40587771308968
