i_A,i_B,region_A,region_B,A_n1,A_n2,A_n3,A_Q_low,A_Q_high,A_Q_mean,A_koide_error,A_mean_deltaD,B_n1,B_n2,B_n3,B_Q_low,B_Q_high,B_Q_mean,B_koide_error,B_mean_deltaD,scale_a,scale_rmse,affine_a,affine_b,affine_rmse,phase_coherence,mean_phase_offset
26,145,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,9.814120755431825,19.97820240601858,0.47441860465116276,1.017829457364341,0.7461240310077518,0.400343131475108,333.37201291454784,14.911377271818894,15.824318737440455,17.634985977589896,0.9423076923076925,0.5572115384615386,0.7497596153846156,0.2965778145897594,144.9114562002094,1.1158728168944723,6.827461872653929,0.17780984437472458,14.08181024811023,0.0018268569353277644,0.3612675565989871,0.02122148093754845
85,94,B_low_sideband_Kst_signal,signal_B_signal_Kst,7.623061237940067,12.12690580167312,13.602827837761318,0.6286072772898369,0.560853199498118,0.5947302383939774,0.11245001980420755,442.6623397355991,12.142121492766814,14.911377271818894,15.824318737440455,0.8142857142857143,0.530612244897959,0.6724489795918367,0.20075405077550001,186.16800336693146,1.2522608259178873,1.6612246004580153,0.6155626426588824,7.449027649083289,0.0018569079505359096,0.3475128881852909,-1.5447323766212602
136,81,B_low_sideband_Kst_signal,signal_B_signal_Kst,9.814120755431825,10.437964090273224,11.046591734020936,0.9402332361516038,0.5291545189504374,0.7346938775510206,0.30618337431886633,347.29142259093004,12.142121492766814,13.085494340575764,14.013651497291022,0.9279069767441861,0.5354651162790698,0.7316860465116279,0.2923360163125776,235.8019852425492,1.2543819503047682,0.13305899680607197,1.518492176386922,-2.7618427289816356,0.0018595534659985324,0.33333333333333337,-1.5707963267948966
136,109,B_low_sideband_Kst_signal,signal_B_signal_Kst,9.814120755431825,10.437964090273224,11.046591734020936,0.9402332361516038,0.5291545189504374,0.7346938775510206,0.30618337431886633,347.29142259093004,13.085494340575764,14.013651497291022,14.911377271818894,0.9337676438653637,0.5320304017372421,0.7328990228013029,0.2991151214075361,201.77204205001604,1.342569164396614,0.07001529839269191,1.4815078236130903,-1.452903703971389,0.0018595534660010753,0.347509981062248,1.5716642066846434
25,64,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,9.814120755431825,19.01961386711593,0.47441860465116276,0.968992248062015,0.7217054263565889,0.3582737424299365,352.2009180062834,11.168317262770476,14.013651497291022,19.080476631490708,0.796959826275787,0.6807817589576547,0.7388707926167208,0.1310554969137534,182.73171031445008,1.1515268359939217,4.0428942761638345,0.5507965267381988,8.605471689275271,0.0018599133114499695,0.7494598034536076,-0.5173164163107207
129,96,B_low_sideband_Kst_signal,signal_B_signal_Kst,8.672943923404866,13.602827837761318,19.97820240601858,0.6375838926174495,0.7343400447427293,0.6859619686800894,0.07365795168631514,384.7937579775178,12.142121492766814,14.911377271818894,18.502280369930386,0.8142857142857143,0.6204081632653062,0.7173469387755103,0.15469722801940677,175.425045279631,1.027907327854837,2.2665905821319274,0.5626157538080154,7.261009202353679,0.0019832785908122075,0.2861889954715716,3.1227338987808357
166,85,B_low_sideband_Kst_signal,signal_B_signal_Kst,10.437964090273224,11.046591734020936,14.56141637666396,0.9449035812672175,0.6590909090909091,0.8019972451790633,0.27834003080635183,371.5094504477241,12.142121492766814,13.085494340575764,18.502280369930386,0.9279069767441861,0.7069767441860466,0.8174418604651164,0.26433199193252593,207.53141951284314,1.2205248857995288,0.5908790003725242,1.5419853273313504,-3.950821346666064,0.002010291394382184,0.39474621119225994,0.01443621962779066
81,130,B_low_sideband_Kst_signal,signal_B_signal_Kst,7.623061237940067,11.046591734020936,14.56141637666396,0.6900826446280991,0.6590909090909091,0.6745867768595041,0.024610975737197806,393.10453144572375,14.013651497291022,14.911377271818894,15.824318737440455,0.9397959183673469,0.530612244897959,0.7352040816326529,0.30513995775281694,167.54744413888116,1.2799738595428607,2.9794016842302167,0.2609594706368897,12.025795080211807,0.0020290734219101272,0.7437299741155423,0.4860059915090515
60,49,B_low_sideband_Kst_signal,signal_B_signal_Kst,7.623061237940067,8.672943923404866,14.56141637666396,0.8789473684210527,0.8394736842105264,0.8592105263157895,0.2737249744720756,373.0834243842616,11.168317262770476,12.142121492766814,17.634985977589896,0.9197994987468671,0.7261904761904762,0.8229949874686716,0.2600371407648717,203.98146968108335,1.2949602815485168,1.1552044013683134,0.9322888215722299,4.059131856899774,0.002057389553835479,0.720857130177402,2.6625838648290343
43,128,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,12.12690580167312,19.01961386711593,0.38393977415307406,0.7841907151819321,0.5840652446675031,0.3061803353088029,393.83300618564516,13.085494340575764,18.502280369930386,23.508242739755296,0.707236842105263,0.6352796052631577,0.6712582236842104,0.051294120117866625,139.4685574161433,1.3806572122487013,4.281050428246688,0.7256274365834077,9.705575269903347,0.0020585691748756852,0.7580469546812033,-1.9078964681141117
109,54,B_low_sideband_Kst_signal,signal_B_signal_Kst,8.672943923404866,10.437964090273224,12.12690580167312,0.8309037900874635,0.5809037900874636,0.7059037900874636,0.18528114774222895,368.9024037088296,11.168317262770476,13.085494340575764,14.911377271818894,0.8534883720930231,0.5697674418604651,0.7116279069767442,0.21045619350937403,209.2845046959513,1.250712061536096,0.23765024293199516,1.083719245595428,1.7707229510474258,0.0020852992627846843,0.34750998106224823,-1.5699284469051498
129,126,B_low_sideband_Kst_signal,signal_B_signal_Kst,8.672943923404866,13.602827837761318,19.97820240601858,0.6375838926174495,0.7343400447427293,0.6859619686800894,0.07365795168631514,384.7937579775178,13.085494340575764,17.634985977589896,23.508242739755296,0.7420189818809318,0.6665228645383952,0.7042709232096636,0.07535245242991154,145.1031352071776,1.2481741368383539,1.5893677949737208,0.9219047641925279,5.091527655708454,0.002089181816534342,0.2166287702585163,-0.05221480128067441
109,68,B_low_sideband_Kst_signal,signal_B_signal_Kst,8.672943923404866,10.437964090273224,12.12690580167312,0.8309037900874635,0.5809037900874636,0.7059037900874636,0.18528114774222895,368.9024037088296,11.168317262770476,14.911377271818894,18.502280369930386,0.7489795918367346,0.6204081632653062,0.6846938775510204,0.09442069046023163,164.31694869751595,1.439718180896831,0.9728216236234908,2.1233280728533406,-7.248717368060467,0.002211681036285519,0.39490393819414077,-1.520446456823868
89,6,B_low_sideband_Kst_signal,signal_B_signal_Kst,7.623061237940067,12.12690580167312,19.97820240601858,0.6286072772898369,0.8237139272271017,0.7261606022584692,0.1615931903555169,395.62026705575545,6.953570829817586,11.168317262770476,18.502280369930386,0.622615803814714,0.8283378746594008,0.7254768392370574,0.16756508589748476,154.59407066138553,0.9235240188508148,0.06097079305653741,0.9346595395256293,-0.16938136591063185,0.0022690986827675454,0.28059835215558593,3.1216768459330715
109,109,B_low_sideband_Kst_signal,signal_B_signal_Kst,8.672943923404866,10.437964090273224,12.12690580167312,0.8309037900874635,0.5809037900874636,0.7059037900874636,0.18528114774222895,368.9024037088296,13.085494340575764,14.013651497291022,14.911377271818894,0.9337676438653637,0.5320304017372421,0.7328990228013029,0.2991151214075361,201.77204205001604,1.330159606627502,1.140651873197632,0.5286135616899076,8.49926369644889,0.0023064673664120977,0.3191569589808805,1.5698513468325639
77,163,B_low_sideband_Kst_signal,signal_B_signal_Kst,7.623061237940067,10.437964090273224,19.01961386711593,0.7303206997084548,0.911078717201166,0.8206997084548104,0.2525650141428217,376.6974510908438,17.634985977589896,19.080476631490708,23.508242739755296,0.9242424242424242,0.6160287081339713,0.7701355661881977,0.26250614037596226,103.14095686119352,1.4763615555731657,5.002738991597709,0.5154950827856986,13.702939392364332,0.0023440090076888064,0.3234003964822103,-1.2852593373413996
146,85,B_low_sideband_Kst_signal,signal_B_signal_Kst,9.814120755431825,11.046591734020936,18.076241019306984,0.8884297520661159,0.8181818181818181,0.8533057851239669,0.2685809136639138,342.8327297203161,12.142121492766814,13.085494340575764,18.502280369930386,0.9279069767441861,0.7069767441860466,0.8174418604651164,0.26433199193252593,207.53141951284314,1.097361798640444,1.2370791304208901,0.7700590847113944,4.582047140955777,0.002350662279988187,0.7988463565374898,-0.42245275032273977
39,153,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,11.046591734020936,19.97820240601858,0.42148760330578516,0.9042699724517905,0.6628787878787878,0.34142071412047953,355.4512060725442,14.911377271818894,18.502280369930386,23.508242739755296,0.8059210526315789,0.6352796052631577,0.7206003289473684,0.14274779029467455,107.36218318293118,1.3696025173573718,5.7465004651016915,0.5610344634395166,12.301248119570328,0.002495841389933972,0.2435776990467569,0.20245265924972758
18,57,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,8.672943923404866,19.97820240601858,0.536842105263158,1.1517543859649124,0.8442982456140352,0.5021598472175838,335.43009901108206,11.168317262770476,13.085494340575764,18.502280369930386,0.8534883720930231,0.7069767441860466,0.7802325581395348,0.19112104009771066,196.4233229307281,1.0788362220858296,4.5083745245482145,0.47875588246441797,8.936699677985011,0.00251389905841369,0.7629681352183184,-1.0470899617091245
195,62,B_low_sideband_Kst_signal,signal_B_signal_Kst,11.046591734020936,14.56141637666396,19.01961386711593,0.7586206896551725,0.6530825496342736,0.7058516196447231,0.09295197996449787,393.63885686220556,11.168317262770476,14.013651497291022,17.634985977589896,0.796959826275787,0.6292073832790445,0.7130836047774157,0.13557103434304063,185.36091045303306,0.9526210103396361,0.4726275609373237,0.8111221742639922,2.2061669889286897,0.0025537875508160205,0.3063948587526096,0.0035590183068609192
158,20,B_low_sideband_Kst_signal,signal_B_signal_Kst,9.814120755431825,14.56141637666396,18.076241019306984,0.6739811912225707,0.6206896551724138,0.6473354231974923,0.046555212977942434,344.97156441911375,6.953570829817586,13.085494340575764,17.634985977589896,0.5313953488372093,0.6738372093023256,0.6026162790697674,0.1354612347094469,169.41317607521387,0.9093980135738392,1.3344687842312375,1.292752393649256,-5.735195557303296,0.0025663476829007907,0.33265454950730383,1.5173436434381378
32,116,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,10.437964090273224,19.01961386711593,0.44606413994169103,0.911078717201166,0.6785714285714285,0.3292456913065412,356.08128512899793,13.085494340575764,14.911377271818894,17.634985977589896,0.8775510204081632,0.5913265306122448,0.734438775510204,0.22393826549669324,179.13605411134427,1.1210580364615763,5.346936450772937,0.31678624618803314,11.608381605888411,0.002567199775467019,0.9986847206706806,-1.5967471898165508
125,118,B_low_sideband_Kst_signal,signal_B_signal_Kst,8.672943923404866,12.12690580167312,19.97820240601858,0.7151819322459222,0.8237139272271017,0.769447929736512,0.16437023162289113,372.2029050315755,13.085494340575764,14.911377271818894,19.080476631490708,0.8775510204081632,0.639795918367347,0.758673469387755,0.21258938771052066,176.5068539727613,1.0870630436224282,2.7880411239047374,0.5304069512113802,8.482795312230568,0.0026185306494304677,0.3317335338263614,3.0710118258161723
79,149,B_low_sideband_Kst_signal,signal_B_signal_Kst,7.623061237940067,11.046591734020936,12.12690580167312,0.6900826446280991,0.5488980716253443,0.6194903581267217,0.12007393556428995,410.5185917682914,14.911377271818894,17.634985977589896,18.502280369930386,0.8455565142364108,0.5245901639344264,0.6850733390854186,0.2284454205978981,134.1684981129089,1.6285210495257152,1.6243138559249395,0.7968760905068333,8.835867420913901,0.0026921126397136484,0.9940985810836925,-3.092676743438264
164,64,B_low_sideband_Kst_signal,signal_B_signal_Kst,10.437964090273224,11.046591734020936,12.12690580167312,0.9449035812672175,0.5488980716253443,0.7469008264462809,0.302134444617692,388.9235107702918,11.168317262770476,14.013651497291022,19.080476631490708,0.796959826275787,0.6807817589576547,0.7388707926167208,0.1310554969137534,182.73171031445008,1.329924225954004,2.348002039259657,4.685318004429911,-37.73931363993247,0.00274319979601183,0.29576985198993433,-3.134410824145234
109,45,B_low_sideband_Kst_signal,signal_B_signal_Kst,8.672943923404866,10.437964090273224,12.12690580167312,0.8309037900874635,0.5809037900874636,0.7059037900874636,0.18528114774222895,368.9024037088296,11.168317262770476,12.142121492766814,13.085494340575764,0.9197994987468671,0.5388471177944862,0.7293233082706767,0.28357374305607114,243.31444788848444,1.1541358980362828,0.8525535773152831,0.5550410058727666,6.352555164924768,0.0027803990170450865,0.33333333333333326,1.5707963267948966
113,84,B_low_sideband_Kst_signal,signal_B_signal_Kst,8.672943923404866,10.437964090273224,19.01961386711593,0.8309037900874635,0.911078717201166,0.8709912536443147,0.2944674568709023,353.28008906666383,12.142121492766814,13.085494340575764,17.634985977589896,0.9279069767441861,0.6738372093023256,0.8008720930232558,0.26133870033175016,213.1659973038774,1.057495432562227,2.5269977750570423,0.5306466889686033,7.542922208748077,0.002799962867565872,0.7568281556579638,-2.06693246647171
26,110,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,9.814120755431825,19.97820240601858,0.47441860465116276,1.017829457364341,0.7461240310077518,0.400343131475108,333.37201291454784,13.085494340575764,14.013651497291022,15.824318737440455,0.9337676438653637,0.5646036916395221,0.7491856677524429,0.28593667636714676,199.6538183720933,0.995117812708461,5.942357330306386,0.17866434229688502,12.256259103655067,0.0028487769068119783,0.3114285072678953,0.00046395408856615445
18,123,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,8.672943923404866,19.97820240601858,0.536842105263158,1.1517543859649124,0.8442982456140352,0.5021598472175838,335.43009901108206,13.085494340575764,15.824318737440455,23.508242739755296,0.8269230769230771,0.7427884615384617,0.7848557692307694,0.17741658514010067,150.2115155034438,1.3463422489095707,5.005324084224301,0.680116200450668,9.921775001800883,0.0028848021981802835,0.43692742031430676,-3.093758678177973
158,129,B_low_sideband_Kst_signal,signal_B_signal_Kst,9.814120755431825,14.56141637666396,18.076241019306984,0.6739811912225707,0.6206896551724138,0.6473354231974923,0.046555212977942434,344.97156441911375,13.085494340575764,19.080476631490708,23.508242739755296,0.6858054226475279,0.6160287081339713,0.6509170653907496,0.054134044970368944,142.4739350685946,1.3087687526109846,0.1642757219013843,1.2615844544095676,0.7059034446560999,0.0029216881313033714,0.8358783891912726,2.6985295547223043
118,146,B_low_sideband_Kst_signal,signal_B_signal_Kst,8.672943923404866,11.046591734020936,18.076241019306984,0.7851239669421486,0.8181818181818181,0.8016528925619834,0.19232517548988487,344.8908158168503,14.911377271818894,15.824318737440455,18.502280369930386,0.9423076923076925,0.5846153846153849,0.7634615384615386,0.28759413746231977,139.2768784091751,1.2186734531573087,3.505694184282695,0.38166608574416266,11.60420341244021,0.002946068445572109,0.3279725621395747,-1.381346425843175
50,32,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,14.56141637666396,19.01961386711593,0.3197492163009405,0.6530825496342736,0.48641588296760707,0.34718330259937014,376.41894586307745,6.953570829817586,14.911377271818894,18.502280369930386,0.4663265306122449,0.6204081632653062,0.5433673469387755,0.20561133055169378,131.67222405096746,1.009998891906446,1.3674061603495342,0.8039179432118831,3.2092641926476997,0.0029466982543617684,0.3804981132881258,-3.1394225475294157
187,113,B_low_sideband_Kst_signal,signal_B_signal_Kst,11.046591734020936,12.12690580167312,18.076241019306984,0.9109159347553326,0.7452948557089084,0.8281053952321205,0.2565932521987115,384.4648178996778,13.085494340575764,14.013651497291022,19.080476631490708,0.9337676438653637,0.6807817589576547,0.8072747014115091,0.26747367693080004,191.91623793724412,1.106666500882606,0.8054219840161296,0.8524259086723075,3.6724255330385316,0.00299842589844851,0.3374249204962486,0.10983451210845628
136,22,B_low_sideband_Kst_signal,signal_B_signal_Kst,9.814120755431825,10.437964090273224,11.046591734020936,0.9402332361516038,0.5291545189504374,0.7346938775510206,0.30618337431886633,347.29142259093004,6.953570829817586,13.085494340575764,19.080476631490708,0.5313953488372093,0.7290697674418605,0.6302325581395349,0.14897139461546657,166.7839759366309,1.269811706468925,4.316978590377313,9.839463523674087,-89.6142149145341,0.0030107056116093433,0.334518671486388,-1.7092038784830363
88,5,B_low_sideband_Kst_signal,signal_B_signal_Kst,7.623061237940067,12.12690580167312,19.01961386711593,0.6286072772898369,0.7841907151819321,0.7063989962358845,0.12353306884861075,414.449172147491,6.953570829817586,11.168317262770476,17.634985977589896,0.622615803814714,0.7895095367847412,0.7060626702997277,0.13050229598305035,160.2286484524198,0.9240395963588994,0.06631500271437334,0.9373279801739471,-0.19431296443895724,0.0030327530676179885,0.3688561678686022,3.138935812869341
175,36,B_low_sideband_Kst_signal,signal_B_signal_Kst,10.437964090273224,13.602827837761318,14.56141637666396,0.7673378076062639,0.535234899328859,0.6512863534675615,0.165556600845813,403.6531984150318,6.953570829817586,15.824318737440455,18.502280369930386,0.439423076923077,0.5846153846153849,0.512019230769231,0.24160310835295942,129.55400037304472,1.1012467052602828,3.0232013819757486,2.8012745081790627,-22.285070715393868,0.003059916471076663,0.7192787663444297,-1.9452646692941509
208,125,B_low_sideband_Kst_signal,signal_B_signal_Kst,12.12690580167312,18.076241019306984,19.97820240601858,0.6708754208754208,0.5526094276094277,0.6117424242424243,0.11413486493333168,369.5664931871418,13.085494340575764,17.634985977589896,19.080476631490708,0.7420189818809318,0.5409836065573771,0.6415012942191545,0.14654078956585867,169.28024999857234,0.9836340962869333,0.74959958754919,0.7638386059499211,3.823501703806513,0.0030643128501904667,0.7376190360329398,2.616347036045249
27,127,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,10.437964090273224,11.046591734020936,0.44606413994169103,0.5291545189504374,0.4876093294460642,0.2599520447447445,352.1507047497983,13.085494340575764,18.502280369930386,19.080476631490708,0.707236842105263,0.5156249999999999,0.6114309210526314,0.15639540979377548,163.64567220753807,1.8397555960370493,2.7363027795358366,0.9375930521091809,8.719682146742045,0.0030943079594085653,0.9919751021737813,-1.560059245386768
207,152,B_low_sideband_Kst_signal,signal_B_signal_Kst,12.12690580167312,18.076241019306984,19.01961386711593,0.6708754208754208,0.526094276094276,0.5984848484848484,0.14063538176158397,388.3953982788774,14.911377271818894,18.502280369930386,19.080476631490708,0.8059210526315789,0.5156249999999999,0.6607730263157894,0.20543945356213644,131.53929797432593,1.051014767585846,1.386115665969951,0.6044030127039731,7.581249806582693,0.0033000825464980653,0.3840101904896698,-1.4135717420251905
21,19,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,9.814120755431825,12.12690580167312,0.47441860465116276,0.6178294573643409,0.5461240310077519,0.1983542042941268,367.82323264844916,6.953570829817586,13.085494340575764,15.824318737440455,0.5313953488372093,0.6046511627906975,0.5680232558139534,0.14880944912305938,174.52155637148007,1.3306506415575567,0.4736080583111255,1.1876097977874258,1.4254976084236997,0.0033671520589286913,0.33368318511298095,3.101645754105089
79,125,B_low_sideband_Kst_signal,signal_B_signal_Kst,7.623061237940067,11.046591734020936,12.12690580167312,0.6900826446280991,0.5488980716253443,0.6194903581267217,0.12007393556428995,410.5185917682914,13.085494340575764,17.634985977589896,19.080476631490708,0.7420189818809318,0.5409836065573771,0.6415012942191545,0.14654078956585867,169.28024999857234,1.6074113802867926,0.5407553462063577,1.3305509414999805,2.9415222261459943,0.0033883486672243,0.7229533414855025,2.623299774023698
143,144,B_low_sideband_Kst_signal,signal_B_signal_Kst,9.814120755431825,11.046591734020936,12.12690580167312,0.8884297520661159,0.5488980716253443,0.7186639118457301,0.25109422140680654,385.0431436475772,14.013651497291022,19.080476631490708,23.508242739755296,0.7344497607655502,0.6160287081339713,0.6752392344497608,0.08460940071869724,125.7769447998653,1.733381908497063,2.249513682741998,4.105399642713087,-26.274995159268947,0.003395168012621987,0.6621713431526284,-0.37275257064573447
18,47,B_low_sideband_Kst_signal,signal_B_signal_Kst,4.656001474669981,8.672943923404866,19.97820240601858,0.536842105263158,1.1517543859649124,0.8442982456140352,0.5021598472175838,335.43009901108206,11.168317262770476,12.142121492766814,14.911377271818894,0.9197994987468671,0.6140350877192983,0.7669172932330827,0.2585465408382715,211.2080736552723,0.9177126774499943,5.058308939011879,0.24443420137254468,10.026803317955093,0.003406814024516713,0.744395341048294,-2.0335475152774443
114,113,B_low_sideband_Kst_signal,signal_B_signal_Kst,8.672943923404866,10.437964090273224,19.97820240601858,0.8309037900874635,0.9569970845481051,0.8939504373177842,0.33356496257363233,334.45118397492826,13.085494340575764,14.013651497291022,19.080476631490708,0.9337676438653637,0.6807817589576547,0.8072747014115091,0.26747367693080004,191.91623793724412,1.0988475727981935,3.0200841246308077,0.5305559786112316,8.480220412530937,0.0034184530296864977,0.37091052475161146,1.56506944162742
147,50,B_low_sideband_Kst_signal,signal_B_signal_Kst,9.814120755431825,11.046591734020936,19.01961386711593,0.8884297520661159,0.8608815426997242,0.87465564738292,0.2947851490805114,369.42082900541146,11.168317262770476,12.142121492766814,18.502280369930386,0.9197994987468671,0.7619047619047621,0.8408521303258145,0.2704561433236884,198.34689189004908,1.0268107332332643,0.9805933647348135,0.7970585417561604,3.3419214516470843,0.003516255486414889,0.7983636696885911,2.7187186206917646
194,130,B_low_sideband_Kst_signal,signal_B_signal_Kst,11.046591734020936,14.56141637666396,18.076241019306984,0.7586206896551725,0.6206896551724138,0.6896551724137931,0.10280772310343868,367.0507575771101,14.013651497291022,14.911377271818894,15.824318737440455,0.9397959183673469,0.530612244897959,0.7352040816326529,0.30513995775281694,167.54744413888116,0.9957106355427606,2.1590825346151714,0.257575757575757,11.165781314254865,0.003586372784261874,0.3284999485825842,3.141073228145539
