KDE_BANDWIDTH_SCALE,label,Q,n_minus,n0,n_plus,k_minus,k0,k_plus,deltaD,p_vs_model_scanmax_null,p_vs_fixed_model_null,A_minus,A0,A_plus,any_A_bound_active,success
1.0,dense_Q_0.660000,0.66,9.9,15.0,19.8,13.012882476437468,19.716488600662828,26.025764952874937,364.1535682890751,0.0001999600079984003,0.0001999600079984003,0.11700470461626225,0.1293663836349243,0.0961470509859587,True,True
1.0,dense_Q_0.655000,0.655,9.825000000000001,15.0,19.650000000000002,12.914300033434154,19.716488600662828,25.828600066868308,360.2682686086039,0.0001999600079984003,0.0001999600079984003,0.10631980115861085,0.12715356619303808,0.10218691422585657,True,True
1.0,low_bw_empirical,0.65,9.75,15.0,19.5,12.815717590430838,19.716488600662828,25.631435180861676,358.59621300550157,0.0001999600079984003,0.0001999600079984003,0.10060104351682363,0.12551642918424083,0.1084256418997955,True,True
1.0,dense_Q_0.645000,0.645,9.675,15.0,19.35,12.717135147427525,19.716488600662828,25.43427029485505,355.8397593148409,0.0001999600079984003,0.0001999600079984003,0.10064651342602196,0.12615236061200105,0.1002110976834952,True,True
1.0,dense_Q_0.640000,0.64,9.6,15.0,19.2,12.61855270442421,19.716488600662828,25.23710540884842,352.3783966471626,0.0001999600079984003,0.0001999600079984003,0.10530421466776599,0.1254055213046953,0.10870328316961406,True,True
1.0,dense_Q_0.635000,0.635,9.525,15.0,19.05,12.519970261420898,19.716488600662828,25.039940522841796,344.20200425686335,0.0001999600079984003,0.0001999600079984003,0.10589775351223461,0.12448020363666071,0.11330507325654147,True,True
1.0,quark_like,0.63026,9.4539,15.0,18.9078,12.426514105453755,19.716488600662828,24.85302821090751,334.30739341981666,0.0001999600079984003,0.0001999600079984003,0.10240384971285296,0.12493804555860134,0.10437904598266345,True,True
1.0,dense_Q_0.630000,0.63,9.45,15.0,18.9,12.421387818417582,19.716488600662828,24.842775636835164,333.7159094591075,0.0001999600079984003,0.0001999600079984003,0.10222693169444662,0.12500536256863462,0.10361713339464247,True,True
1.0,dense_Q_0.625000,0.625,9.375,15.0,18.75,12.322805375414267,19.716488600662828,24.645610750828535,324.60859627670084,0.0001999600079984003,0.0001999600079984003,0.09781259752659065,0.1246752488405515,0.10362019584545387,True,True
1.0,dense_Q_0.620000,0.62,9.3,15.0,18.6,12.224222932410955,19.716488600662828,24.44844586482191,318.15031622528613,0.0001999600079984003,0.0001999600079984003,0.0937453621532602,0.12384186009907747,0.10878970760606926,True,True
1.0,dense_Q_0.615000,0.615,9.225,15.0,18.45,12.12564048940764,19.716488600662828,24.25128097881528,314.63046538765434,0.0001999600079984003,0.0001999600079984003,0.09063391338529478,0.1239975537341072,0.10469750271724577,True,True
1.0,dense_Q_0.610000,0.61,9.15,15.0,18.3,12.027058046404328,19.716488600662828,24.054116092808655,314.00605518107795,0.0001999600079984003,0.0001999600079984003,0.08742001780206612,0.1238834147909483,0.10314623254146518,True,True
1.0,dense_Q_0.605000,0.605,9.075,15.0,18.15,11.928475603401012,19.716488600662828,23.856951206802023,317.05201420917774,0.0001999600079984003,0.0001999600079984003,0.08355701810524958,0.12228531127264504,0.1163174057016209,True,True
1.0,dense_Q_0.600000,0.6,9.0,15.0,18.0,11.829893160397697,19.716488600662828,23.659786320795394,319.686610056546,0.0001999600079984003,0.0001999600079984003,0.08185956530717775,0.12314802429230282,0.10814034517895213,True,True
1.0,dense_Q_0.595000,0.595,8.924999999999999,15.0,17.849999999999998,11.731310717394381,19.716488600662828,23.462621434788762,320.8331546537597,0.0001999600079984003,0.0001999600079984003,0.08025860011452059,0.12474697925955101,0.10125929194131301,True,True
1.0,dense_Q_0.590000,0.59,8.85,15.0,17.7,11.632728274391068,19.716488600662828,23.265456548782137,326.7135686062031,0.0001999600079984003,0.0001999600079984003,0.0765959304478271,0.12445735043851994,0.1223359820979794,True,True
1.0,dense_Q_0.585000,0.585,8.774999999999999,15.0,17.549999999999997,11.534145831387754,19.716488600662828,23.068291662775508,325.4479890047364,0.0001999600079984003,0.0001999600079984003,0.07451640048747772,0.12575252787965535,0.11832005152975644,True,True
1.0,dense_Q_0.580000,0.58,8.7,15.0,17.4,11.43556338838444,19.716488600662828,22.87112677676888,317.0512469239177,0.0001999600079984003,0.0001999600079984003,0.07404896130378488,0.12778693126728896,0.10023920541513026,True,True
1.0,dense_Q_0.575000,0.575,8.625,15.0,17.25,11.336980945381127,19.716488600662828,22.673961890762254,313.92266255179857,0.0001999600079984003,0.0001999600079984003,0.07123632928819228,0.12912084836869972,0.11173645027943521,True,True
