mc,delta_chi2_vs_const,delta_chi2_vs_charm,p_local_rough_vs_const,p_local_rough_vs_charm,best_k,wct_aic_minus_charm_aic,wct_bic_minus_charm_bic,wct_preferred_over_charm_by_aic,wct_preferred_over_charm_by_bic,hit_delta_vs_const,hit_delta_vs_charm,hit_k_window,hit_delta_vs_charm_and_k
161,29.67291194929303,-6.9723457933068325,5.705149600632176e-06,1.0,2.0,10.972345793306832,12.5175232377864,False,False,True,False,False,False
162,27.647131347597444,3.5640637540110394,1.4704639759277605e-05,0.1682958431725854,2.0,0.4359362459889624,1.9811136904685256,False,False,True,False,False,False
163,18.81400985077967,2.8254366913531896,0.0008549002218247725,0.24348051853499442,2.3052323792905005,1.1745633086468104,2.7197407531263735,False,False,True,False,False,False
164,19.199984205677374,-1.4000767751339058,0.0007179297415228492,1.0,2.0,5.400076775133908,6.945254219613471,False,False,True,False,False,False
165,22.43022752276058,-3.4524622019592286,0.0001645263622991333,1.0,2.0,7.452462201959229,8.997639646438792,False,False,True,False,False,False
166,28.40042070691875,-0.8825155082031415,1.0346098284652605e-05,1.0,10.256339091571459,4.8825155082031415,6.427692952682705,False,False,True,False,False,False
167,13.999339655893543,-0.5325795239022995,0.007297163568272147,1.0,2.0,4.5325795239022995,6.077756968381863,False,False,True,False,False,False
168,23.720399325550336,-7.284673656972137,9.087165621601834e-05,1.0,2.0,11.284673656972135,12.829851101451698,False,False,True,False,False,False
169,18.319482881449886,-7.7093078340598264,0.0010687041409933595,1.0,2.0,11.709307834059825,13.25448527853939,False,False,True,False,False,False
170,80.68699819730593,0.9591217757540988,1.1102230246251565e-16,0.619055166760435,2.0,3.040878224245901,4.586055668725464,False,False,True,False,False,False
171,24.65408142525204,0.12328503345020181,5.904293864367194e-05,0.9402189392664716,2.0,3.876714966549798,5.421892411029361,False,False,True,False,False,False
172,31.319583537182357,-8.443780417231633,2.634561954928394e-06,1.0,2.0,12.443780417231636,13.988957861711192,False,False,True,False,False,False
173,42.335236507966634,-6.056354714797958,1.4214750154728506e-08,1.0,2.0,10.056354714797958,11.601532159277525,False,False,True,False,False,False
174,21.247606441126518,-4.811082430216906,0.00028280633501254204,1.0,2.0,8.811082430216906,10.35625987469647,False,False,True,False,False,False
175,26.808046038626898,0.2227105126622284,2.173654798087732e-05,0.8946208727396221,2.0,3.7772894873377716,5.322466931817338,False,False,True,False,False,False
176,31.330770422117812,-6.857340660195361,2.620746427983711e-06,1.0,2.0,10.857340660195362,12.402518104674922,False,False,True,False,False,False
177,40.351764618256595,0.6832372451604485,3.660725467202752e-08,0.7106191671408238,2.0,3.3167627548395515,4.861940199319115,False,False,True,False,False,False
178,23.79667790783678,-4.4389464888809105,8.773054635957678e-05,1.0,2.0,8.438946488880912,9.984123933360474,False,False,True,False,False,False
179,32.46028535862861,-3.925175394858133,1.540378568698486e-06,1.0,2.0,7.925175394858137,9.470352839337693,False,False,True,False,False,False
180,35.25108506195767,5.715764383189132,4.1250865978614826e-07,0.05739017304645122,2.0,-1.715764383189132,-0.17058693870956887,True,True,True,False,False,False
181,28.77072351426159,-6.7509160685152025,8.702108241886997e-06,1.0,2.0,10.750916068515203,12.296093512994766,False,False,True,False,False,False
182,30.446368191250404,-8.672638801518282,3.970006764220102e-06,1.0,2.0,12.672638801518286,14.217816245997845,False,False,True,False,False,False
183,28.261009606057996,-2.9491260225696827,1.1042137613936909e-05,1.0,2.0,6.949126022569683,8.49430346704925,False,False,True,False,False,False
184,39.98915711505866,-9.085041628058011,4.350829108101806e-08,1.0,2.0,13.085041628058008,14.630219072537571,False,False,True,False,False,False
185,6.08339730967203,-5.868784669889546,0.19300607920278412,1.0,24.652824377383112,9.868784669889546,11.413962114369113,False,False,False,False,False,False
186,49.64357634389069,3.333152195382084,4.285689580996177e-10,0.18889270988210338,2.0,0.666847804617916,2.212025249097479,False,False,True,False,False,False
187,16.35528007094414,-3.569144602389761,0.0025776685777180175,1.0,2.0,7.569144602389759,9.114322046869326,False,False,True,False,False,False
188,29.50406050638848,-5.219966956826018,6.174633735755997e-06,1.0,2.0,9.219966956826017,10.76514440130558,False,False,True,False,False,False
189,31.311626663718812,-6.742683479144498,2.644432616660808e-06,1.0,2.0,10.7426834791445,12.287860923624061,False,False,True,False,False,False
190,12.351843290375449,-2.7294609621639943,0.014917944832574359,1.0,19.35160474662557,6.729460962163994,8.274638406643561,False,False,True,False,False,False
191,36.22556054571893,0.76793882841881,2.600419072296134e-07,0.6811522604413459,2.0,3.2320611715811864,4.777238616060753,False,False,True,False,False,False
192,47.55630094101444,-5.498868488894553,1.1677485645122943e-09,1.0,2.0,9.498868488894553,11.044045933374115,False,False,True,False,False,False
193,23.36115201572944,-4.768813587980496,0.00010723320240024758,1.0,2.0,8.768813587980496,10.31399103246006,False,False,True,False,False,False
194,21.063909942664502,-3.3509777489894734,0.00030756223645078684,1.0,2.0,7.350977748989472,8.896155193469038,False,False,True,False,False,False
195,24.434830096360486,0.019783150434650842,6.534172405103789e-05,0.9901571855069197,3.2000683605834257,3.98021684956535,5.5253942940449114,False,False,True,False,False,False
196,21.155932518067182,-3.483571813250183,0.0002949034841257525,1.0,15.853338960892982,7.483571813250183,9.02874925772975,False,False,True,False,False,False
197,27.42496431328616,-0.703678998986863,1.6309123270885628e-05,1.0,2.0,4.703678998986867,6.248856443466426,False,False,True,False,False,False
198,20.531028951156312,-0.01673583408611279,0.00039218839565380303,1.0,2.0,4.016735834086113,5.561913278565674,False,False,True,False,False,False
199,40.68759979156114,0.5015417145063594,3.119404579088325e-08,0.7782006701694005,2.0,3.4984582854936406,5.043635729973204,False,False,True,False,False,False
