"k1","k2","k3","n1","n2","n3","delta1","delta2","delta3","Q_low","Q_high","Q_mean","koide_error","integer_error_10_15_20","score"
8.78,16.2,20.06,6.67968839013112,12.3247097858911,15.2613381669738,5.30354933194093,1.13901909304616,2.03665629726879,0.541975308641975,0.619135802469136,0.580555555555555,0.13344331312361,6.37468139471423,0.476648547839237
12.38,16.2,18.6,9.41851278699581,12.3247097858911,14.1505927171343,1.75974044122682,1.13901909304616,1.93054374631475,0.764197530864197,0.574074074074074,0.669135802469136,0.134482927073049,6.45839536335744,0.269341826929407
14.82,18.6,26.08,11.2748271004263,14.1505927171343,19.8412611861753,1.8994793132656,1.93054374631475,3.52641783163119,0.796774193548387,0.701075268817204,0.748924731182796,0.134580535194476,1.54008924390154,0.516291933223666
10.26,18.6,27.46,7.80564953106438,14.1505927171343,20.8911438716401,2.17616350497894,1.93054374631475,1.87051231893349,0.551612903225806,0.738172043010753,0.64489247311828,0.135463601487687,2.51610892305264,0.3972405422835
12.38,16.2,24.76,9.41851278699581,12.3247097858911,18.8370255739916,1.75974044122682,1.13901909304616,2.73534815998619,0.764197530864197,0.764197530864198,0.764197530864197,0.137929470898117,2.97452763042194,0.361726386743909
6.76,12.38,14.82,5.14290358966815,9.41851278699581,11.2748271004263,4.97945444767726,1.75974044122682,1.8994793132656,0.546042003231018,0.598546042003231,0.572294022617124,0.138530606486438,11.439974963943,0.393207191698848
12.38,22.32,26.08,9.41851278699581,16.9807112605611,19.8412611861753,1.75974044122682,2.31901513468904,3.52641783163119,0.554659498207885,0.584229390681004,0.569444444444444,0.139073758337402,2.07039669812705,0.507575666600852
18.6,24.76,27.46,14.1505927171343,18.8370255739916,20.8911438716401,1.93054374631475,2.73534815998619,1.87051231893349,0.751211631663974,0.554523424878837,0.652867528271405,0.1404420086195,5.72226550930272,0.366701784670337
16.2,24.76,26.08,12.3247097858911,18.8370255739916,19.8412611861753,1.13901909304616,2.73534815998619,3.52641783163119,0.654281098546042,0.526655896607431,0.590468497576737,0.140557525697668,4.48912450875426,0.437692049144912
8.78,14.82,16.2,6.67968839013112,11.2748271004263,12.3247097858911,5.30354933194093,1.8994793132656,1.13901909304616,0.592442645074224,0.546558704453441,0.569500674763833,0.141191812681787,9.15486003110608,0.407813796115426
