"k","n_eff","delta_chi2","amp","phase"
25.2,19.1717707780529,1.54701981058605,0.608721807311948,0.000756115149009525
25.22,19.1869864691466,1.48700118725731,0.59688349353384,0.0440948948355189
25.24,19.2022021602402,1.43192894746687,0.585782782809236,0.0899584527789493
25.26,19.2174178513339,1.38240673281103,0.575589142695961,0.13831454460014
25.28,19.2326335424276,1.33899298446681,0.566471305906854,0.189072626156466
25.3,19.2478492335213,1.30219558567114,0.558593028740642,0.242075202908635
25.32,19.263064924615,1.27246694376618,0.552108152774303,0.297091948648492
25.34,19.2782806157087,1.25019956069775,0.547155198615104,0.353818103606852
25.36,19.2934963068024,1.23572213482316,0.543851852378919,0.411878449870853
25.38,19.3087119978961,1.22929623038556,0.542289813311327,0.470837586384798
25.4,19.3239276889898,1.23111354419984,0.542530519647684,0.530216322654466
25.42,19.3391433800835,1.24129379215429,0.544602231327149,0.589512946757838
25.44,19.3543590711772,1.25988323122976,0.548498814537311,0.648227169921579
25.46,19.3695747622709,1.28685382604431,0.554180364340082,0.705883990715686
25.48,19.3847904533646,1.32210306258867,0.561575562834895,0.762054737178163
25.5,19.4000061444583,1.36545440594927,0.570585456836291,0.816373129904484
25.52,19.4152218355519,1.41665839350077,0.581088197043044,0.868545175319552
25.54,19.4304375266456,1.47539435034338,0.592944232121542,0.918352759906728
25.56,19.4456532177393,1.54127270965921,0.606001490062601,0.96565170603725
25.58,19.460868908833,1.61383791713575,0.620100179120914,1.01036560753695
25.6,19.4760845999267,1.69257189558232,0.635076967516273,1.05247695832671
25.62,19.4913002910204,1.77689804323836,0.650768424841708,1.09201699031982
25.64,19.5065159821141,1.86618573691965,0.667013709301391,1.12905536231526
25.66,19.5217316732078,1.95975530892844,0.68365655544789,1.16369050171527
25.68,19.5369473643015,2.05688346442594,0.700546657731374,1.19604107690581
25.7,19.5521630553952,2.15680910360089,0.717540561580586,1.22623881465125
25.72,19.5673787464889,2.25873951035805,0.734502173202392,1.25442268816709
25.74,19.5825944375826,2.36185686631796,0.751302988604201,1.28073438270709
25.76,19.5978101286763,2.46532504562578,0.767822126810574,1.30531488248487
25.78,19.61302581977,2.56829664242326,0.783946235477447,1.32830199941038
25.8,19.6282415108636,2.66992017889697,0.799569321264337,1.34982866608732
25.82,19.6434572019573,2.76934743767788,0.814592543490791,1.37002183167048
25.84,19.658672893051,2.86574085818398,0.828923998153115,1.38900182177249
