veto_label,region,active_intervals,delta_ell_A,well_rank,k,n_eff,deltaD,prominence,A2,phi2,bound_active,nearest_integer_n,distance_to_integer,distance_to_n10,distance_to_n15,distance_to_n20
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,12,6.14,4.671217165763673,204.9339602498917,13.574584960303582,0.07071067811865477,-2.356194490192345,True,5.0,0.3287828342363266,5.328782834236327,10.328782834236327,15.328782834236327
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,13,27.52,20.93679094492122,200.23387272396394,35.2649866246561,0.07071067811865477,0.7853981633974483,True,21.0,0.06320905507877939,10.93679094492122,5.936790944921221,0.9367909449212206
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,14,22.580000000000002,17.178515244779113,188.8463727648691,30.87676811224901,0.07071067811865477,0.7853981633974483,True,17.0,0.1785152447791134,7.178515244779113,2.1785152447791134,2.8214847552208866
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,15,20.32,15.459142151191832,175.87750276868337,20.351809598280852,0.07071067811865477,0.7853981633974483,True,15.0,0.4591421511918323,5.459142151191832,0.4591421511918323,4.540857848808168
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,16,8.76,6.664472699037424,173.3389542808286,18.543884130960123,0.07071067811865477,2.356194490192345,True,7.0,0.33552730096257566,3.3355273009625757,8.335527300962575,13.335527300962575
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,17,21.439999999999998,16.311220852438623,168.22171691655376,36.97561388464419,0.07071067811865477,-2.356194490192345,True,16.0,0.3112208524386233,6.311220852438623,1.3112208524386233,3.6887791475613767
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,18,28.8,21.910595174917557,147.62392398804286,27.342865991031886,0.07071067811865477,-2.356194490192345,True,22.0,0.0894048250824433,11.910595174917557,6.910595174917557,1.9105951749175567
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,19,30.14,22.93004647819497,121.94635430239441,14.073815103210109,0.07071067811865477,0.7853981633974483,True,23.0,0.06995352180502934,12.93004647819497,7.930046478194971,2.9300464781949707
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,20,31.6,24.040791928034544,83.8882263508076,8.33158764310383,0.07071067811865477,-2.356194490192345,True,24.0,0.0407919280345439,14.040791928034544,9.040791928034544,4.040791928034544
baseline_wide,B_low_sideband_Kst_signal,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,21,33.14,25.21240014224888,71.05151726447866,10.156986787044843,0.06755545345056727,0.737528658535443,True,25.0,0.2124001422488817,15.212400142248882,10.212400142248882,5.212400142248882
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,1,17.200000000000003,13.085494340575764,162.54902540576404,142.2822737188378,0.07071067811865477,2.356194490192345,True,13.0,0.08549434057576377,3.0854943405757638,1.9145056594242362,6.914505659424236
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,2,15.96,12.142121492766814,161.42149031458416,40.829763696245436,0.07071067811865477,-0.7853981633974483,True,12.0,0.14212149276681352,2.1421214927668135,2.8578785072331865,7.8578785072331865
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,3,14.68,11.168317262770477,142.92469529665254,31.11155239968525,0.07071067811865477,2.356194490192345,True,11.0,0.16831726277047743,1.1683172627704774,3.8316827372295226,8.831682737229523
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,4,18.439999999999998,14.028867188384712,140.81542682317195,32.32408573423572,0.07071067811865477,-0.7853981633974483,True,14.0,0.02886718838471225,4.028867188384712,0.9711328116152877,5.971132811615288
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,5,19.62,14.926592962912586,119.4724174850503,22.729108783033325,0.07071067811865477,2.356194490192345,True,15.0,0.07340703708741358,4.926592962912586,0.07340703708741358,5.073407037087414
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,6,20.82,15.83953442853415,117.54791839329437,27.368623641669274,0.07071067811865477,-0.7853981633974483,True,16.0,0.16046557146584917,5.839534428534151,0.8395344285341508,4.160465571465849
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,7,23.14,17.604554595402508,108.78327016476533,41.13487284502958,0.07071067811865477,-0.7853981633974483,True,18.0,0.395445404597492,7.604554595402508,2.604554595402508,2.395445404597492
baseline_wide,signal_B_signal_Kst,"[[0.1, 8.0], [11.0, 12.5], [14.5, 19.0]]",4.780150335923678,8,25.02,19.034829558209626,102.55029953203575,24.24618467798632,0.07071067811865477,0.7853981633974483,True,19.0,0.0348295582096263,9.034829558209626,4.034829558209626,0.9651704417903737
