veto_label,region,active_intervals,delta_ell_A,n1,n2,n3,k1,k2,k3,deltaD1,deltaD2,deltaD3,Q_low,Q_high,Q_mean,koide_error,integer_error_10_15_20,mean_deltaD,score
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,10.900282338367264,17.936053211711222,8.48,14.78,24.32,107.9238526682675,123.27042548565237,132.59538107690742,0.5737483085250338,0.8227334235453315,0.6982408660351827,0.18163329508204448,5.92452008547034,121.2632197436091,17.26913544437618
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,9.956279537750884,11.800035007704752,14.779543847150201,13.5,16.0,20.04,98.1840812656751,115.91102120539495,123.65254589152414,0.84375,0.62625,0.735,0.1816370388684227,6.12330383653806,112.58254945419806,15.920036584307097
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,9.956279537750884,11.800035007704752,6.76,13.5,16.0,92.16079225657995,98.1840812656751,115.91102120539495,0.5007407407407408,0.5925925925925926,0.5466666666666666,0.18170960718769721,10.854658165502602,102.08529824255,12.364376710126178
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,11.800035007704752,13.924041309091608,17.936053211711222,16.0,18.880000000000003,24.32,115.91102120539495,101.67268370306874,132.59538107690742,0.847457627118644,0.6440677966101694,0.7457627118644068,0.18219791521578643,2.9423951941218753,116.7263619951237,18.555837505535976
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,9.956279537750884,14.779543847150201,6.76,13.5,20.04,92.16079225657995,98.1840812656751,123.65254589152414,0.5007407407407408,0.7422222222222222,0.6214814814814815,0.18231855327882696,8.822547277225102,104.66580647125973,13.48160617381117
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,6.254018554083518,9.956279537750884,6.76,8.48,13.5,92.16079225657995,107.9238526682675,98.1840812656751,0.7971698113207548,0.7959905660377359,0.7965801886792454,0.1837273570079979,14.230726407666307,99.42290873017419,10.864863923041689
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,9.956279537750884,11.800035007704752,17.00680045485447,13.5,16.0,23.06,98.1840812656751,115.91102120539495,161.4891621752895,0.84375,0.7206249999999998,0.7821874999999999,0.1851216051155444,4.381886688150871,125.19475488211985,18.620441014692897
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,11.800035007704752,12.670287589522976,8.48,16.0,17.18,107.9238526682675,115.91102120539495,103.01383204882404,0.5299999999999999,0.536875,0.5334375,0.18847719892307635,8.831581792938712,108.94956864082883,13.756561899414434
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,12.670287589522976,15.649796428968425,17.00680045485447,17.18,21.22,23.06,103.01383204882404,143.44997029950127,161.4891621752895,0.8096135721017907,0.5433553251649387,0.6764844486333648,0.18878428090398336,4.0634855391547715,135.9843215078716,20.18925951254001
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,13.924041309091608,17.00680045485447,18.865305968567974,18.880000000000003,23.06,25.580000000000002,101.67268370306874,161.4891621752895,102.8369300035456,0.8187337380745883,0.5546400693842153,0.6866869037294018,0.1888765541438812,4.551140385225329,121.99959196063462,17.784977569949092
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,11.800035007704752,13.924041309091608,17.00680045485447,16.0,18.880000000000003,23.06,115.91102120539495,101.67268370306874,161.4891621752895,0.847457627118644,0.6106991525423727,0.7290783898305084,0.1892557370818689,3.654730722031837,126.35762236125106,19.015225757549576
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,12.670287589522976,18.865305968567974,8.48,17.18,25.580000000000002,107.9238526682675,103.01383204882404,102.8369300035456,0.4935972060535506,0.7444703143189757,0.6190337601862632,0.18975364498454192,4.5549387980135,104.59153824021239,15.196568975487043
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,11.800035007704752,14.779543847150201,15.649796428968425,16.0,20.04,21.22,115.91102120539495,123.65254589152414,143.44997029950127,0.7984031936127745,0.529441117764471,0.6639221556886228,0.19022450894490825,4.7130667355457465,127.67117913214013,18.41266218069452
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,11.800035007704752,18.865305968567974,8.48,16.0,25.580000000000002,107.9238526682675,115.91102120539495,102.8369300035456,0.5299999999999999,0.7993750000000001,0.6646875,0.1904974527753296,5.0556585614569665,108.89060129240268,15.497461188063978
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,9.956279537750884,17.00680045485447,8.48,13.5,23.06,107.9238526682675,98.1840812656751,161.4891621752895,0.6281481481481481,0.854074074074074,0.741111111111111,0.19132488761273952,6.959219540402528,122.53236536974403,16.287857657176275
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,12.670287589522976,14.779543847150201,8.48,17.18,20.04,107.9238526682675,103.01383204882404,123.65254589152414,0.4935972060535506,0.5832363213038417,0.5384167636786962,0.1921292812776729,6.834698190301348,111.53007686953856,14.847106482081324
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,12.670287589522976,14.779543847150201,18.865305968567974,17.18,20.04,25.580000000000002,103.01383204882404,123.65254589152414,102.8369300035456,0.8572854291417166,0.6382235528942116,0.7477544910179641,0.1927291449900412,2.9097366325936145,109.83443598129793,16.77972722154902
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,9.956279537750884,11.800035007704752,13.924041309091608,13.5,16.0,18.880000000000003,98.1840812656751,115.91102120539495,101.67268370306874,0.84375,0.5900000000000001,0.716875,0.1929670560541934,6.867238269083113,105.25592872471293,13.95784704581494
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,10.900282338367264,12.670287589522976,17.00680045485447,14.78,17.18,23.06,123.27042548565237,103.01383204882404,161.4891621752895,0.860302677532014,0.6711292200232828,0.7657159487776484,0.19368742624730587,3.8983729582180944,129.25780656992197,18.96171322950676
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,10.900282338367264,12.670287589522976,17.936053211711222,14.78,17.18,24.32,123.27042548565237,103.01383204882404,132.59538107690742,0.860302677532014,0.7077997671711292,0.7840512223515717,0.19795665348998787,3.240053170735668,119.6265462037946,17.699037089245387
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,10.900282338367264,12.670287589522976,15.649796428968425,14.78,17.18,21.22,123.27042548565237,103.01383204882404,143.44997029950127,0.860302677532014,0.6175785797438882,0.7389406286379511,0.19976121991413437,5.016207662539755,123.24474261132589,17.003772250433293
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,12.670287589522976,14.779543847150201,17.936053211711222,17.18,20.04,24.32,103.01383204882404,123.65254589152414,132.59538107690742,0.8572854291417166,0.6067864271457086,0.7320359281437125,0.19980279200403284,3.3821462225896326,119.75391967241853,17.50633108303157
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,9.956279537750884,11.800035007704752,17.936053211711222,13.5,16.0,24.32,98.1840812656751,115.91102120539495,132.59538107690742,0.84375,0.76,0.801875,0.20017396947544297,3.808091881194828,115.56349451599249,16.612609428321637
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,9.956279537750884,15.649796428968425,6.76,13.5,21.22,92.16079225657995,98.1840812656751,143.44997029950127,0.5007407407407408,0.7859259259259258,0.6433333333333333,0.20433840513580165,8.337172729676444,111.26494794058544,13.580898108297676
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,9.956279537750884,10.900282338367264,6.76,13.5,14.78,92.16079225657995,98.1840812656751,123.27042548565237,0.5007407407407408,0.5474074074074073,0.5240740740740741,0.20433840513580173,11.549417281251703,104.53843300263581,11.620785821971934
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,13.924041309091608,17.00680045485447,17.936053211711222,18.880000000000003,23.06,24.32,101.67268370306874,161.4891621752895,132.59538107690742,0.8187337380745883,0.5273200346921076,0.673026886383348,0.20625682546096535,4.866746819585857,131.9190756517552,17.891923926111996
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,10.900282338367264,12.670287589522976,18.865305968567974,14.78,17.18,25.580000000000002,123.27042548565237,103.01383204882404,102.8369300035456,0.860302677532014,0.7444703143189757,0.8023864959254948,0.20868232386057417,2.7432824771200934,109.707062512674,15.892943658658647
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,11.800035007704752,13.924041309091608,15.649796428968425,16.0,18.880000000000003,21.22,115.91102120539495,101.67268370306874,143.44997029950127,0.847457627118644,0.5619703389830507,0.7047139830508473,0.20891790830750612,4.829294383542984,120.34455840265498,16.19652277633232
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,12.670287589522976,13.924041309091608,8.48,17.18,18.880000000000003,107.9238526682675,103.01383204882404,101.67268370306874,0.4935972060535506,0.5494761350407451,0.5215366705471478,0.2090135375990776,7.508475938717951,104.20345614005343,12.860722454764643
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,10.900282338367264,14.779543847150201,6.76,14.78,20.04,92.16079225657995,123.27042548565237,123.65254589152414,0.45737483085250347,0.6779431664411367,0.5676589986468201,0.20959540067860805,8.319008911082197,113.02792121125215,13.585679024980394
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,10.900282338367264,12.670287589522976,14.779543847150201,14.78,17.18,20.04,123.27042548565237,103.01383204882404,123.65254589152414,0.860302677532014,0.5832363213038417,0.7217694994179278,0.21084479417620236,5.787160845192919,116.64560114200019,15.113625340148472
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,14.779543847150201,17.936053211711222,18.865305968567974,20.04,24.32,25.580000000000002,123.65254589152414,132.59538107690742,102.8369300035456,0.8240131578947368,0.525904605263158,0.6749588815789473,0.2111205253696341,5.722934421588159,119.69495232399238,15.527161076459867
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,10.900282338367264,13.924041309091608,6.76,14.78,18.880000000000003,92.16079225657995,123.27042548565237,101.67268370306874,0.45737483085250347,0.6387009472259811,0.5480378890392423,0.21115196897565924,8.880879507822572,105.70130048176702,12.436882329751796
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,12.670287589522976,14.779543847150201,17.00680045485447,17.18,20.04,23.06,103.01383204882404,123.65254589152414,161.4891621752895,0.8572854291417166,0.5753493013972055,0.716317365269461,0.21136313256402045,4.017247844376691,129.38518003854588,17.752229937369787
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,10.900282338367264,15.649796428968425,6.76,14.78,21.22,92.16079225657995,123.27042548565237,143.44997029950127,0.45737483085250347,0.7178619756427604,0.5876184032476319,0.21546236840715444,7.802372583275778,119.62706268057786,14.348671773344448
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,13.924041309091608,18.865305968567974,8.48,18.880000000000003,25.580000000000002,107.9238526682675,101.67268370306874,102.8369300035456,0.44915254237288127,0.6774364406779662,0.5632944915254237,0.2177805829259045,4.059260356599377,104.14448879162728,13.961641797119745
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,13.924041309091608,17.936053211711222,8.48,18.880000000000003,24.32,107.9238526682675,101.67268370306874,132.59538107690742,0.44915254237288127,0.6440677966101694,0.5466101694915253,0.2186849404854453,4.410208662022626,114.06397248274789,15.068541551873023
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,10.900282338367264,18.865305968567974,8.48,14.78,25.580000000000002,107.9238526682675,123.27042548565237,102.8369300035456,0.5737483085250338,0.8653585926928282,0.719553450608931,0.21934516805191404,5.668120715300742,111.3437360524885,14.092967522763214
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,9.956279537750884,11.800035007704752,12.670287589522976,13.5,16.0,17.18,98.1840812656751,115.91102120539495,103.01383204882404,0.84375,0.536875,0.6903125,0.21955496733291088,7.997897939523566,105.70297817329804,12.45271398537724
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,9.956279537750884,11.800035007704752,18.865305968567974,13.5,16.0,25.580000000000002,98.1840812656751,115.91102120539495,102.8369300035456,0.84375,0.7993750000000001,0.8215625,0.221291682357371,3.3954702142268705,105.64401082487188,14.312657681334052
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,13.924041309091608,17.00680045485447,8.48,18.880000000000003,23.06,107.9238526682675,101.67268370306874,161.4891621752895,0.44915254237288127,0.6106991525423727,0.5299258474576269,0.22459910263521835,4.914194503146089,123.69523284887525,15.770360144942202
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,10.900282338367264,12.670287589522976,6.76,14.78,17.18,92.16079225657995,123.27042548565237,103.01383204882404,0.45737483085250347,0.581190798376184,0.5192828146143438,0.22607343187220066,9.781484081627827,106.14834993035213,11.668235323563138
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,11.800035007704752,13.924041309091608,14.779543847150201,16.0,18.880000000000003,20.04,115.91102120539495,101.67268370306874,123.65254589152414,0.847457627118644,0.5307203389830508,0.6890889830508474,0.2262007413599909,5.62591997608669,113.74541693332928,14.109711307141566
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,10.900282338367264,12.670287589522976,13.924041309091608,14.78,17.18,18.880000000000003,123.27042548565237,103.01383204882404,101.67268370306874,0.860302677532014,0.5494761350407451,0.7048894062863795,0.22633719404156935,6.569272579055608,109.31898041251505,13.16977463570594
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,14.779543847150201,17.00680045485447,18.865305968567974,20.04,23.06,25.580000000000002,123.65254589152414,161.4891621752895,102.8369300035456,0.8690372940156116,0.5546400693842153,0.7118386816999134,0.23130894775665312,5.306488292402323,129.32621269011975,15.94779855313698
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,13.924041309091608,15.649796428968425,18.865305968567974,18.880000000000003,21.22,25.580000000000002,101.67268370306874,143.44997029950127,102.8369300035456,0.8897266729500473,0.6027332704995289,0.746229971724788,0.23204147376838907,4.136165632506146,115.98652800203854,14.803493247492925
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,12.670287589522976,14.779543847150201,15.649796428968425,17.18,20.04,21.22,103.01383204882404,123.65254589152414,143.44997029950127,0.8572854291417166,0.529441117764471,0.6933632734530938,0.23487520916228768,5.109139637503131,123.37211607994982,15.13923377231663
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,9.956279537750884,17.936053211711222,8.48,13.5,24.32,107.9238526682675,98.1840812656751,132.59538107690742,0.6281481481481481,0.9007407407407407,0.7644444444444445,0.2372221499407182,6.612969789689692,112.90110500361668,13.152817521111713
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,10.900282338367264,17.00680045485447,6.76,14.78,23.06,92.16079225657995,123.27042548565237,161.4891621752895,0.45737483085250347,0.7801082543978348,0.6187415426251691,0.23805895565055088,7.135263858884063,125.64012663917394,14.383051817461377
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,13.924041309091608,15.649796428968425,8.48,18.880000000000003,21.22,107.9238526682675,101.67268370306874,143.44997029950127,0.44915254237288127,0.5619703389830507,0.505561440677966,0.24139949315963236,5.840747829439969,117.68216889027917,13.852825724759896
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,13.924041309091608,15.649796428968425,17.936053211711222,18.880000000000003,21.22,24.32,101.67268370306874,143.44997029950127,132.59538107690742,0.8897266729500473,0.5730442978322338,0.7313854853911406,0.24191096368150078,4.48109494872013,125.90601169315914,15.414455733570327
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,6.254018554083518,10.900282338367264,6.76,8.48,14.78,92.16079225657995,107.9238526682675,123.27042548565237,0.7971698113207548,0.8714622641509434,0.8343160377358492,0.2428421452580828,13.580946759614383,107.7850234701666,10.298302470192281
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,12.670287589522976,13.924041309091608,18.865305968567974,17.18,18.880000000000003,25.580000000000002,103.01383204882404,101.67268370306874,102.8369300035456,0.9099576271186439,0.6774364406779662,0.793697033898305,0.24352921687120016,3.0944552768248554,102.5078152518128,13.038647435598882
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,10.900282338367264,11.800035007704752,6.76,14.78,16.0,92.16079225657995,123.27042548565237,115.91102120539495,0.45737483085250347,0.5412719891745602,0.49932341001353187,0.24398134699565047,10.449505858829177,110.44741298254242,11.372367679990477
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,11.800035007704752,15.649796428968425,6.76,16.0,21.22,92.16079225657995,115.91102120539495,143.44997029950127,0.42250000000000004,0.663125,0.5428125,0.24419235146475995,7.369471417616414,117.17392792049206,13.096190297981344
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,12.670287589522976,13.924041309091608,17.936053211711222,17.18,18.880000000000003,24.32,103.01383204882404,101.67268370306874,132.59538107690742,0.9099576271186439,0.6440677966101694,0.7770127118644067,0.24433829082948916,3.542315522393409,112.4272989429334,14.063896736837991
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,14.779543847150201,18.865305968567974,8.48,20.04,25.580000000000002,107.9238526682675,123.65254589152414,102.8369300035456,0.4231536926147704,0.6382235528942116,0.530688622754491,0.24516847116354967,3.9202689261640375,111.47110952111241,13.746118412622701
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,14.779543847150201,17.00680045485447,17.936053211711222,20.04,23.06,24.32,123.65254589152414,161.4891621752895,132.59538107690742,0.8690372940156116,0.5273200346921076,0.6981786643538597,0.2457058295121602,5.579530786484023,139.24569638124035,16.309836910150022
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,9.956279537750884,10.900282338367264,14.779543847150201,13.5,14.78,20.04,98.1840812656751,123.27042548565237,123.65254589152414,0.9133964817320704,0.6779431664411367,0.7956698240866036,0.2469873703033659,6.6379785196812735,115.03568421428388,13.02166117294687
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,11.800035007704752,14.779543847150201,6.76,16.0,20.04,92.16079225657995,115.91102120539495,123.65254589152414,0.42250000000000004,0.62625,0.524375,0.24748912714613447,7.914417243832722,110.57478645116635,12.063801796126063
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,9.956279537750884,10.900282338367264,13.924041309091608,13.5,14.78,18.880000000000003,98.1840812656751,123.27042548565237,101.67268370306874,0.9133964817320704,0.6387009472259811,0.7760487144790258,0.24830965165704594,7.329861553777662,107.70906348479873,11.914447014207079
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,15.649796428968425,17.936053211711222,18.865305968567974,21.22,24.32,25.580000000000002,143.44997029950127,132.59538107690742,102.8369300035456,0.872532894736842,0.525904605263158,0.69921875,0.24938897688231254,6.467467718957058,126.2940937933181,14.267953498291297
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,12.670287589522976,13.924041309091608,17.00680045485447,17.18,18.880000000000003,23.06,103.01383204882404,101.67268370306874,161.4891621752895,0.9099576271186439,0.6106991525423727,0.7603283898305083,0.2496454567479621,4.152994875070415,122.05855930906075,14.742466654523634
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,11.800035007704752,17.00680045485447,6.76,16.0,23.06,92.16079225657995,115.91102120539495,161.4891621752895,0.42250000000000004,0.7206249999999998,0.5715625,0.25005771903147117,6.659135182792794,123.18699187908813,13.81604517653734
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,9.956279537750884,17.00680045485447,6.76,13.5,23.06,92.16079225657995,98.1840812656751,161.4891621752895,0.5007407407407408,0.854074074074074,0.6774074074074075,0.2503057115719531,7.71643839683206,117.27801189918152,12.765992479116244
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,14.779543847150201,17.936053211711222,8.48,20.04,24.32,107.9238526682675,123.65254589152414,132.59538107690742,0.4231536926147704,0.6067864271457086,0.5149700598802396,0.2507672459008289,4.282622357080698,121.39059321223301,14.555511941465554
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,9.956279537750884,10.900282338367264,15.649796428968425,13.5,14.78,21.22,98.1840812656751,123.27042548565237,143.44997029950127,0.9133964817320704,0.7178619756427604,0.8156292286874154,0.25198524024903934,5.977781151341903,121.63482568360958,13.831449900627788
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,13.924041309091608,15.649796428968425,17.00680045485447,18.880000000000003,21.22,23.06,101.67268370306874,143.44997029950127,161.4891621752895,0.8897266729500473,0.5433553251649387,0.7165409990574929,0.2548753682608376,4.977909110421454,135.5372720592865,15.730221197077586
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,11.800035007704752,13.924041309091608,6.76,16.0,18.880000000000003,92.16079225657995,115.91102120539495,101.67268370306874,0.42250000000000004,0.5900000000000001,0.5062500000000001,0.2559201806987656,8.503064852115067,103.24816572168122,10.841101559810792
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,13.924041309091608,14.779543847150201,8.48,18.880000000000003,20.04,107.9238526682675,101.67268370306874,123.65254589152414,0.44915254237288127,0.5307203389830508,0.48993644067796605,0.25650301806792325,6.514846624558338,111.08302742095346,12.286196212556769
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,10.900282338367264,11.800035007704752,15.649796428968425,14.78,16.0,21.22,123.27042548565237,115.91102120539495,143.44997029950127,0.92375,0.663125,0.7934375,0.2571077277729231,5.474902314206804,127.5438056635162,14.499514968161675
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,6.254018554083518,14.779543847150201,17.00680045485447,8.48,20.04,23.06,107.9238526682675,123.65254589152414,161.4891621752895,0.4231536926147704,0.5753493013972055,0.499251497005988,0.2600719702916015,4.8000230651049245,131.02185357836038,15.056859263512154
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,10.900282338367264,11.800035007704752,14.779543847150201,14.78,16.0,20.04,123.27042548565237,115.91102120539495,123.65254589152414,0.92375,0.62625,0.7749999999999999,0.260240940711146,6.188977838425218,120.94466419419048,13.359227242174871
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,10.900282338367264,17.936053211711222,6.76,14.78,24.32,92.16079225657995,123.27042548565237,132.59538107690742,0.45737483085250347,0.8227334235453315,0.6400541271989175,0.2610745202831692,6.797986699290109,116.00886627304658,12.573633618533998
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,9.956279537750884,10.900282338367264,12.670287589522976,13.5,14.78,17.18,98.1840812656751,123.27042548565237,103.01383204882404,0.9133964817320704,0.581190798376184,0.7472936400541272,0.26111630684853887,8.398468932146118,108.15611293338384,11.23405174320963
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,4.985514790755258,11.800035007704752,17.936053211711222,6.76,16.0,24.32,92.16079225657995,115.91102120539495,132.59538107690742,0.42250000000000004,0.76,0.59125,0.26139715419686993,6.29640486393124,113.55573151296078,12.466281330618584
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,10.900282338367264,11.800035007704752,17.00680045485447,14.78,16.0,23.06,123.27042548565237,115.91102120539495,161.4891621752895,0.92375,0.7206249999999998,0.8221874999999998,0.2626848720689657,4.4732010638636135,133.55686962211226,15.377130619702022
wider,signal_B_signal_Kst,"[[0.1, 7.5], [11.5, 12.25], [14.75, 19.0]]",4.633862911538453,11.800035007704752,12.670287589522976,17.00680045485447,16.0,17.18,23.06,115.91102120539495,103.01383204882404,161.4891621752895,0.931315483119907,0.6711292200232828,0.8012223515715948,0.26468643794603747,4.198443695174762,126.80467180983617,14.631130676578948
