region,k,n_eff,delta_chi2,amp,phase
B_high_sideband_Kst_signal,15.540000000000001,11.822591979799267,89.09580448300767,4.63137583426801,-0.06374244180171494
B_high_sideband_Kst_signal,15.56,11.837807670892957,89.70067535927956,4.654361153165259,-0.06835415449646375
B_high_sideband_Kst_signal,15.58,11.85302336198665,89.86455472516536,4.666240952335697,-0.07260417768600513
B_high_sideband_Kst_signal,15.6,11.868239053080345,89.58270853797876,4.666774881284526,-0.07648032879076863
B_high_sideband_Kst_signal,15.620000000000001,11.883454744174037,88.85464772159321,4.65574293884633,-0.07997419885929385
B_high_sideband_Kst_signal,15.64,11.89867043526773,87.68430354546945,4.632952150820658,-0.08308095213145554
B_high_sideband_Kst_signal,15.66,11.91388612636142,86.08015875433557,4.598243045066619,-0.08579907448927533
B_high_sideband_Kst_signal,15.68,11.929101817455114,84.05532539148044,4.551495775565761,-0.08813007591030521
B_high_sideband_Kst_signal,15.700000000000001,11.944317508548808,81.62756120971608,4.4926357606517175,-0.09007815053680128
B_high_sideband_Kst_signal,15.72,11.959533199642502,78.81921789248372,4.421638716312591,-0.09164979578090025
B_high_sideband_Kst_signal,15.74,11.974748890736192,75.65711597174959,4.33853498265827,-0.09285338891376552
B_high_sideband_Kst_signal,15.76,11.989964581829886,72.17234327193364,4.243413059846602,-0.09369871565006029
B_high_sideband_Kst_signal,15.78,12.005180272923576,68.39997586210666,4.136422288588558,-0.09419644000165206
B_high_sideband_Kst_signal,15.8,12.020395964017272,64.37872278210489,4.017774629468416,-0.09435749756411148
B_high_sideband_Kst_signal,15.82,12.035611655110964,60.150498136805254,3.887745514450068,-0.09419238446641313
B_high_sideband_Kst_signal,15.84,12.050827346204656,55.75992643736754,3.7466737628715134,-0.09371029989213009
B_high_sideband_Kst_signal,15.86,12.066043037298348,51.25378921983429,3.5949605728046263,-0.09291807875871722
B_high_sideband_Kst_signal,15.88,12.081258728392044,46.68042290649464,3.4330676168178846,-0.09181881839584737
B_high_sideband_Kst_signal,15.9,12.096474419485734,42.08907951769288,3.2615142890289586,-0.09041005121329145
B_high_sideband_Kst_signal,15.92,12.111690110579428,37.52926312714408,3.0808741682605785,-0.08868123067609522
B_high_sideband_Kst_signal,15.94,12.126905801673121,33.050055832885846,2.891770781039984,-0.08661015509675501
B_high_sideband_Kst_signal,15.96,12.142121492766814,28.69944745560133,2.6948727700780286,-0.08415770432672083
B_high_sideband_Kst_signal,15.98,12.157337183860506,24.523683161205554,2.4908886028495973,-0.08125981150125597
B_high_sideband_Kst_signal,16.0,12.172552874954198,20.566642739151575,2.2805609997651617,-0.0778147323371022
B_high_sideband_Kst_signal,16.02,12.187768566047891,16.86926437209695,2.0646613418094724,-0.07366195715078752
B_high_sideband_Kst_signal,16.04,12.202984257141583,13.469024445392279,1.8439844800272696,-0.06854546686452044
B_high_sideband_Kst_signal,16.060000000000002,12.218199948235279,10.399483316763508,1.619344733447449,-0.062045722785574374
B_high_sideband_Kst_signal,16.08,12.233415639328967,7.689905062645266,1.391574765780881,-0.053444065541760316
B_high_sideband_Kst_signal,16.1,12.248631330422663,5.36495710881718,1.161531551094262,-0.041425476485894376
B_high_sideband_Kst_signal,16.12,12.263847021516355,3.44449341818472,0.9301217856767494,-0.023339545997057076
B_high_sideband_Kst_signal,16.14,12.279062712610049,1.9434226260455034,0.6983913781016081,0.006994162393354916
B_high_sideband_Kst_signal,16.16,12.294278403703741,0.8716602632084687,0.46789730500914695,0.0678581314836205
B_high_sideband_Kst_signal,16.18,12.309494094797433,0.2341620633014827,0.2431901156060076,0.24461339547282746
