region,ell,q2_center,counts,active,in_charm_window,fit_model,fit_continuum,fit_charm_jpsi,fit_charm_psi2s,subtract_component,corrected
signal_B_signal_Kst,-0.27440848048585775,0.7600215578698313,21.0,True,False,1e-09,-2900.933837527686,116.82763460777898,62.143204511931835,178.9708391197108,-157.9708391197108
signal_B_signal_Kst,-0.25422761866985577,0.7755152602031482,20.0,True,False,1e-09,-2736.266208176859,117.23845590795058,62.29351639025095,179.53197229820154,-159.53197229820154
signal_B_signal_Kst,-0.234046756853854,0.7913248151718378,27.0,True,False,1e-09,-2574.4567693265835,117.6598894902372,62.44745525418894,180.10734474442614,-153.10734474442614
signal_B_signal_Kst,-0.21386589503785225,0.8074566617073531,20.0,True,False,1e-09,-2415.701514656955,118.09226061976267,62.60512111990698,180.69738173966965,-160.69738173966965
signal_B_signal_Kst,-0.19368503322185027,0.8239173700043803,22.0,True,False,1e-09,-2260.1964378480693,118.5359068880791,62.76661731670974,181.30252420478882,-159.30252420478882
signal_B_signal_Kst,-0.17350417140584828,0.8407136441967547,26.0,True,False,1e-09,-2108.137532580028,118.99117879011057,62.93205062134108,181.92322941145164,-155.92322941145164
signal_B_signal_Kst,-0.15332330958984652,0.8578523250879266,16.0,True,False,1e-09,-1959.72079253293,119.45844033350193,63.10153139882554,182.55997173232748,-166.55997173232748
signal_B_signal_Kst,-0.13314244777384476,0.875340392937092,21.0,True,False,1e-09,-1815.1422113868712,119.93806968249245,63.27517375022855,183.21324343272101,-162.21324343272101
signal_B_signal_Kst,-0.11296158595784278,0.8931849703021182,23.0,True,False,1e-09,-1674.5977828219493,120.43045983859503,63.45309566773163,183.88355550632667,-160.88355550632667
signal_B_signal_Kst,-0.0927807241418408,0.9113933249404266,18.0,True,False,1e-09,-1538.2835005182637,120.93601936053261,63.635419197446126,184.57143855797875,-166.57143855797875
signal_B_signal_Kst,-0.07259986232583904,0.9299728727690123,27.0,True,False,1e-09,-1406.3953581559142,121.45517312606856,63.822270610415636,185.2774437364842,-158.2774437364842
signal_B_signal_Kst,-0.05241900050983728,0.948931180884807,22.0,True,False,1e-09,-1279.129349414997,121.98836313857275,64.01378058228862,186.00214372086137,-164.00214372086137
signal_B_signal_Kst,-0.032238138693835294,0.9682759706466129,23.0,True,False,1e-09,-1156.6814679756098,122.53604938138295,64.21008438217322,186.74613376355617,-163.74613376355617
signal_B_signal_Kst,-0.012057276877833312,0.9880151208198656,26.0,True,False,1e-09,-1039.2477075178515,123.09871072326175,64.41132207122281,187.51003279448457,-161.51003279448457
signal_B_signal_Kst,0.008123584938168449,1.0081566707855059,21.0,True,False,1e-09,-927.0240617218219,123.67684587850736,64.61763871153654,188.2944845900439,-167.2944845900439
signal_B_signal_Kst,0.02830444675417021,1.028708823814267,44.0,True,False,1e-09,-820.2065242676179,124.27097442556287,64.8291845860003,189.10015901156316,-145.10015901156316
signal_B_signal_Kst,0.04848530857017219,1.049679950407711,44.0,True,False,1e-09,-718.9910888353367,124.88163788827482,65.04611542973616,189.92775331801099,-145.92775331801099
signal_B_signal_Kst,0.06866617038617417,1.0710785917073744,23.0,True,False,1e-09,-623.5737491050772,125.50940088428882,65.26859267387539,190.7779935581642,-167.7779935581642
signal_B_signal_Kst,0.08884703220217594,1.0929134629734134,20.0,True,False,1e-09,-534.1504987569392,126.15485234543867,65.49678370242005,191.65163604785872,-171.65163604785872
signal_B_signal_Kst,0.1090278940181777,1.115193457134164,24.0,True,False,1e-09,-450.91733147101945,126.81860681538546,65.7308621230126,192.54946893839806,-168.54946893839806
signal_B_signal_Kst,0.12920875583417968,1.137927648408063,31.0,True,False,1e-09,-374.07024092741545,127.50130583020142,65.97100805249153,193.47231388269296,-162.47231388269296
signal_B_signal_Kst,0.14938961765018166,1.1611252959994032,22.0,True,False,1e-09,-303.8052208062263,128.20361938807486,66.2174084181741,194.42102780624896,-172.42102780624896
signal_B_signal_Kst,0.16957047946618342,1.1847958478694334,41.0,True,False,1e-09,-240.31826478755104,128.9262475148355,66.47025727587628,195.3965047907118,-154.3965047907118
signal_B_signal_Kst,0.18975134128218518,1.2089489445843329,24.0,True,False,12.594311526842745,-183.8053665514869,129.66992193257678,66.72975614575287,196.39967807832966,-172.39967807832966
signal_B_signal_Kst,0.20993220309818716,1.233594423241631,32.0,True,False,62.96900242827418,-134.46251977813168,130.4354078392835,66.99611436712236,197.43152220640587,-165.43152220640587
signal_B_signal_Kst,0.23011306491418915,1.2587423214766689,34.0,True,False,106.00733713400649,-92.48571814758422,131.22350580806415,67.26954947352657,198.49305528159073,-164.49305528159073
signal_B_signal_Kst,0.2502939267301909,1.2844028815507396,31.0,True,False,141.51438606477882,-58.07095533994304,132.03505381535214,67.5502875893697,199.58534140472185,-168.58534140472185
signal_B_signal_Kst,0.27047478854619267,1.3105865545225655,22.0,True,False,169.29526822255383,-31.414225035305886,132.8709294082755,67.83856384958425,200.70949325785972,-178.70949325785972
signal_B_signal_Kst,0.29065565036219465,1.337304004504817,39.0,True,False,189.1551539524267,-12.711520913770793,133.73205202231742,68.1346228438801,201.8666748661975,-162.8666748661975
signal_B_signal_Kst,0.3108365121781964,1.3645661130074007,26.0,True,False,200.89926789322635,-2.158836655436376,134.61938546140718,68.43871908725555,203.05810454866273,-177.05810454866273
signal_B_signal_Kst,0.33101737399419817,1.3923839833692946,28.0,True,False,204.33289213187925,0.04783405959940425,135.5339405537016,68.75111751857825,204.28505807227987,-176.28505807227987
signal_B_signal_Kst,0.35119823581020015,1.420768945280726,34.0,True,False,199.26136957797948,-6.287502448761775,136.47677799755397,69.0720940291873,205.54887202674126,-171.54887202674126
signal_B_signal_Kst,0.37137909762620214,1.449732559397538,43.0,True,False,185.4901075765403,-21.3608398606182,137.44901141353685,69.40193602362164,206.85094743715848,-163.85094743715848
signal_B_signal_Kst,0.3915599594422039,1.4792866220496266,29.0,True,False,162.82458177858013,-45.368171856067775,138.45181061989814,69.74094301474975,208.1927536346479,-179.1927536346479
signal_B_signal_Kst,0.41174082125820566,1.5094431700453612,40.0,True,False,131.0703402910562,-78.5054921152088,139.48640515050658,70.0894272557584,209.57583240626496,-169.57583240626496
signal_B_signal_Kst,0.43192168307420764,1.5402144855739484,40.0,True,False,90.03300812972057,-120.96879431814004,140.55408803620065,70.44771441165996,211.0018024478606,-171.0018024478606
signal_B_signal_Kst,0.4521025448902096,1.5716131012077337,37.0,True,False,39.518292000758876,-172.95407214495935,141.65621987252186,70.81614427319637,212.47236414571825,-175.47236414571825
signal_B_signal_Kst,0.4722834067062114,1.6036518050064803,32.0,True,False,1e-09,-234.65731927576425,142.7942331991004,71.19507151625686,213.98930471535726,-181.98930471535726
signal_B_signal_Kst,0.49246426852221314,1.6363436457257035,42.0,True,False,1e-09,-306.27452939065347,143.969637218521,71.58486651018991,215.55450372871093,-173.55450372871093
signal_B_signal_Kst,0.5126451303382151,1.6697019381311813,35.0,True,False,1e-09,-388.0016961697261,145.18402288533156,71.98591617867558,217.16993906400714,-182.16993906400714
signal_B_signal_Kst,0.5328259921542171,1.703740268421804,39.0,True,False,1e-09,-480.0348132930797,146.43906839903082,72.39862491713836,218.83769331616918,-179.83769331616918
signal_B_signal_Kst,0.5530068539702189,1.7384724997629755,51.0,True,False,1e-09,-582.5698744408113,147.73654513841205,72.82341557102635,220.5599607094384,-169.5599607094384
signal_B_signal_Kst,0.5731877157862206,1.7739127779328188,41.0,True,False,1e-09,-695.80287329302,149.07832407859397,73.26073047965963,222.3390545582536,-181.3390545582536
signal_B_signal_Kst,0.5933685776022226,1.8100755370834818,55.0,True,False,1e-09,-819.9298035298054,150.46638273650515,73.71103259076642,224.17741532727158,-169.17741532727158
signal_B_signal_Kst,0.6135494394182246,1.846975505619892,44.0,True,False,1e-09,-955.1466588312647,151.90281269555246,74.17480665128306,226.07761934683552,-182.07761934683552
signal_B_signal_Kst,0.6337303012342264,1.884627712198357,57.0,True,False,1e-09,-1101.6494328774943,153.3898277657827,74.65256048049488,228.0423882462776,-171.0423882462776
signal_B_signal_Kst,0.6539111630502281,1.9230474918474523,45.0,True,False,1e-09,-1259.6341193485937,154.92977284211344,75.14482633215125,230.07459917426468,-185.07459917426468
signal_B_signal_Kst,0.6740920248662301,1.9622504922136854,48.0,True,False,1e-09,-1429.2967119246637,156.52513353026686,75.6521623527963,232.17729588306315,-184.17729588306315
signal_B_signal_Kst,0.6942728866822321,2.0022526799344846,41.0,True,False,1e-09,-1610.8332042857999,158.17854661799493,76.17515414423268,234.35370076222762,-193.35370076222762
signal_B_signal_Kst,0.7144537484982338,2.0430703471411085,47.0,True,False,1e-09,-1804.4395901120986,159.8928114781699,76.71441643878039,236.6072279169503,-189.6072279169503
signal_B_signal_Kst,0.7346346103142356,2.0847201180941215,45.0,True,False,1e-09,-2010.3118630836607,161.67090250046658,77.27059489681511,238.9414973972817,-193.9414973972817
signal_B_signal_Kst,0.7548154721302376,2.1272189559541386,48.0,True,False,1e-09,-2228.6460168805856,163.5159826598737,77.84436803698549,241.3603506968592,-193.3603506968592
signal_B_signal_Kst,0.7749963339462396,2.1705841696905983,40.0,True,False,1e-09,-2459.63804518297,165.43141834331908,78.43644931051747,243.86786765383656,-203.86786765383656
signal_B_signal_Kst,0.7951771957622413,2.2148334211313787,53.0,True,False,1e-09,-2703.48394167091,167.42079557052426,79.0475893321377,246.46838490266197,-193.46838490266197
signal_B_signal_Kst,0.8153580575782431,2.259984732156122,53.0,True,False,1e-09,-2960.3797000245054,169.48793776208797,79.67857828139442,249.16651604348237,-196.16651604348237
signal_B_signal_Kst,0.8355389193942451,2.3060564920362085,45.0,True,False,1e-09,-3230.521313923858,171.63692522704258,80.33024848954079,251.96717371658337,-206.96717371658337
signal_B_signal_Kst,0.855719781210247,2.3530674649243504,49.0,True,False,1e-09,-3514.1047770490627,173.8721165641169,81.00347722869037,254.87559379280728,-205.87559379280728
signal_B_signal_Kst,0.8759006430262488,2.40103679749688,55.0,True,False,1e-09,-3811.3260830802146,176.19817219610226,81.69918972167578,257.897361917778,-202.89736191777803
signal_B_signal_Kst,0.8960815048422506,2.449984026751827,71.0,True,False,1e-09,-4122.381225697414,178.62008028556514,82.41836239296438,261.0384426785295,-190.03844267852952
signal_B_signal_Kst,0.9162623666582526,2.499929087965966,65.0,True,False,1e-09,-4447.466198580765,181.14318531329872,83.1620263831317,264.30521169643043,-199.30521169643043
signal_B_signal_Kst,0.9364432284742543,2.5508923228140734,70.0,True,False,1e-09,-4786.776995410357,183.77321963905175,83.93127135179964,267.70449099085135,-197.70449099085135
