region,ell,q2_center,counts,active,in_charm_window,fit_model,fit_continuum,fit_charm_jpsi,fit_charm_psi2s,subtract_component,corrected
B_high_sideband_Kst_signal,-0.39549365138186887,0.6733475582381621,23.0,True,False,23.743254776122157,21.625295296461506,1.7614392465067912,0.3565202331538603,2.1179594796606516,20.88204052033935
B_high_sideband_Kst_signal,-0.3753127895658671,0.6870743354935969,34.0,True,False,24.22410340415647,22.099952569571425,1.7668718818838978,0.35727895270114807,2.1241508345850457,31.875849165414955
B_high_sideband_Kst_signal,-0.35513192774986524,0.701080945075614,17.0,True,False,24.720193213505823,22.589696365514158,1.7724412097649302,0.35805563822673464,2.130496847991665,14.869503152008335
B_high_sideband_Kst_signal,-0.33495106593386337,0.7153730916102554,20.0,True,False,25.23181453609142,23.09481251004916,1.7781512558180144,0.3588507702242487,2.1370020260422633,17.862997973957736
B_high_sideband_Kst_signal,-0.3147702041178615,0.7299565960173398,33.0,True,False,25.759257864298412,23.6155868289359,1.7840061909018152,0.35966484446069497,2.14367103536251,30.85632896463749
B_high_sideband_Kst_signal,-0.2945893423018596,0.7448373978812138,27.0,True,False,26.30281385801817,24.152305147933816,1.7900103375166379,0.3604983725677153,2.150508710084353,24.849491289915647
B_high_sideband_Kst_signal,-0.27440848048585775,0.7600215578698313,23.0,True,False,26.862773352062547,24.705253292802386,1.7961681765997775,0.3613518826603845,2.157520059260162,20.84247994073984
B_high_sideband_Kst_signal,-0.25422761866985577,0.7755152602031482,28.0,True,False,27.439427363972637,25.274717089301063,1.8024843546865368,0.3622259199850352,2.164710274671572,25.83528972532843
B_high_sideband_Kst_signal,-0.234046756853854,0.7913248151718378,35.0,True,False,28.03306710224685,25.86098236318929,1.8089636914598524,0.36312104759770786,2.1720847390575604,32.82791526094244
B_high_sideband_Kst_signal,-0.21386589503785225,0.8074566617073531,31.0,True,False,28.643983975014585,26.464334940226543,1.8156111877131271,0.36403784707491466,2.1796490347880417,28.820350965211958
B_high_sideband_Kst_signal,-0.19368503322185027,0.8239173700043803,33.0,True,False,29.27246959918341,27.085060646172277,1.822432033752615,0.3649769192585186,2.1874089530111336,30.812591046988867
B_high_sideband_Kst_signal,-0.17350417140584828,0.8407136441967547,50.0,True,False,29.918815810090244,27.72344530678595,1.8294316182676518,0.36593888503663974,2.1953705033042916,47.80462949669571
B_high_sideband_Kst_signal,-0.15332330958984652,0.8578523250879266,29.0,True,False,30.58331467168873,28.37977474782701,1.8366155376990958,0.3669243861626237,2.2035399238617197,26.79646007613828
B_high_sideband_Kst_signal,-0.13314244777384476,0.875340392937092,18.0,True,False,31.26625848730774,29.054334795054924,1.8439896061385734,0.36793408611424117,2.2119236922528147,15.788076307747186
B_high_sideband_Kst_signal,-0.11296158595784278,0.8931849703021182,41.0,True,False,31.967939811018173,29.747411274229155,1.8515598657935914,0.3689686709954238,2.2205285367890153,38.77947146321098
B_high_sideband_Kst_signal,-0.0927807241418408,0.9113933249404266,34.0,True,False,32.688651459648355,30.45929001110915,1.8593325980562099,0.37002885048299705,2.229361448539207,31.77063855146079
B_high_sideband_Kst_signal,-0.07259986232583904,0.9299728727690123,34.0,True,False,33.428686525491216,31.19025683145437,1.8673143352158141,0.37111535882102975,2.238429694036844,31.761570305963154
B_high_sideband_Kst_signal,-0.05241900050983728,0.948931180884807,34.0,True,False,34.18833838974955,31.940597561024276,1.8755118728596785,0.37222895586559884,2.247740828725277,31.752259171274723
B_high_sideband_Kst_signal,-0.032238138693835294,0.9682759706466129,41.0,True,False,34.96790073676963,32.71059802557833,1.8839322830083547,0.3733704281829472,2.257302711191302,38.7426972888087
B_high_sideband_Kst_signal,-0.012057276877833312,0.9880151208198656,33.0,True,False,35.76766756911684,33.50054405087597,1.8925829280366355,0.3745405902042239,2.2671235182408593,30.732876481759142
B_high_sideband_Kst_signal,0.008123584938168449,1.0081566707855059,42.0,True,False,36.58793322355167,34.31072146267668,1.9014714754347921,0.3757402854402045,2.2772117608749967,39.722788239125
