region,k1,k2,k3,n1,n2,n3,deltaD1,deltaD2,deltaD3,Q_low,Q_high,Q_mean,koide_error,target_label_best,target_Q_best,target_error_best,integer_error_10_15_20,score
B_high_sideband_Kst_signal,17.68,25.84,30.2,13.45067092682439,19.65867289305103,22.97569355147605,279.79716376900797,130.59166088715438,124.72961726991116,0.6842105263157896,0.5843653250773994,0.6342879256965945,0.08415044764456919,quark_like_0p63026,0.63026,0.07083064644630807,6.516526304863327,37.68790520812544
B_high_sideband_Kst_signal,16.42,24.46,28.400000000000002,12.492082387921748,18.60879020758623,21.606281353043702,342.6091121272693,109.12949597614124,180.062955369885,0.6713000817661489,0.580539656582175,0.6259198691741619,0.08625155303864525,quark_like_0p63026,0.63026,0.06447015480793139,4.670543991409988,48.70587018480483
B_high_sideband_Kst_signal,16.42,25.84,30.2,12.492082387921748,19.65867289305103,22.97569355147605,342.6091121272693,130.59166088715438,124.72961726991116,0.6354489164086689,0.5843653250773994,0.6099071207430341,0.08802305810731627,quark_like_0p63026,0.63026,0.04618707654471481,6.063700179340528,42.25804448480746
B_high_sideband_Kst_signal,15.16,24.46,28.400000000000002,11.533493849019102,18.60879020758623,21.606281353043702,328.74865716890463,109.12949597614124,180.062955369885,0.6197874080130825,0.580539656582175,0.6001635322976288,0.0980587923544022,quark_like_0p63026,0.63026,0.05081129532408034,4.2373470394204915,45.663755775643196
B_high_sideband_Kst_signal,17.68,24.46,28.400000000000002,13.45067092682439,18.60879020758623,21.606281353043702,279.79716376900797,109.12949597614124,180.062955369885,0.7228127555192151,0.580539656582175,0.6516762060506951,0.10281169758122075,empirical_0p65,0.65,0.10063019762488382,5.245058283063905,38.85301444565635
B_high_sideband_Kst_signal,8.26,13.9,16.42,6.284080421695105,10.57490531011646,12.492082387921748,67.65936389674971,290.0452965837908,342.6091121272693,0.5942446043165468,0.5906474820143885,0.5924460431654677,0.10499462629221458,quark_like_0p63026,0.63026,0.05353746638939964,9.474088251468842,38.94924458447711
B_high_sideband_Kst_signal,13.9,24.46,30.2,10.57490531011646,18.60879020758623,22.97569355147605,290.0452965837908,109.12949597614124,124.72961726991116,0.5682747342600163,0.6173344235486508,0.5928045789043335,0.11006653702997053,quark_like_0p63026,0.63026,0.06331858886185067,4.712603843976971,35.42421470191967
B_high_sideband_Kst_signal,15.16,25.84,30.2,11.533493849019102,19.65867289305103,22.97569355147605,328.74865716890463,130.59166088715438,124.72961726991116,0.586687306501548,0.5843653250773994,0.5855263157894737,0.11476153048741997,quark_like_0p63026,0.63026,0.06328428560836598,5.736687948784038,36.7117216340227
B_high_sideband_Kst_signal,17.68,25.84,28.400000000000002,13.45067092682439,19.65867289305103,21.606281353043702,279.79716376900797,130.59166088715438,180.062955369885,0.6842105263157896,0.5495356037151703,0.6168730650154799,0.11843763303754226,quark_like_0p63026,0.63026,0.09709318948979344,6.015854283043718,36.01476727160125
B_high_sideband_Kst_signal,16.42,25.84,28.400000000000002,12.492082387921748,19.65867289305103,21.606281353043702,342.6091121272693,130.59166088715438,180.062955369885,0.6354489164086689,0.5495356037151703,0.5924922600619196,0.12121977495160646,quark_like_0p63026,0.63026,0.08089099461031733,5.522123462742763,40.242757424135775
